Group,Gal,zmemb,ra,dec,logSFR_NUV,logSFR_FUV,RE_g,n_g,RE_r,n_r,RE_i,n_i,RE_z,n_z,e_RE_g,e_n_g,e_RE_r,e_n_r,e_RE_i,e_n_i,e_RE_z,e_n_z,m_g_corrected,m_r_corrected,m_i_corrected,m_z_corrected,ebv,GAL,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,Group_2,brickid,brickname,objid,type,ebv_2,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,FUV,NUV
10,3,0.051799,5.674201525891037,-20.58429908579907,0.4605352353172911,0.39310421821603825,18.3411,1.7317,18.0991,1.8428,17.8682,1.9487,17.6182,2.0634,0.1216,0.012,0.0917,0.0091,0.1647,0.0172,0.2733,0.0287,17.863988957829804,17.57718878186144,17.379184199647707,17.316432363984724,0.021552328,447r,0.0166666666666666,,6.238570858658074,14.371618884207336,25.223398666869045,85.6046889895544,84.80817933936369,33.489405635173995,35.253595329542506,14.395387782485772,15.905767281949524,0.5330759237002368,-1.8724642421810331,-0.0236564578523714,-0.0595273651999291,0.1402840316295623,3.033592459620551,0.1482566760828651,0.0285985148600814,0.1037234042553191,0.1612564218740654,0.0718006655030517,0.0479263272555715,0.4022400436378332,0.0474384106371579,10.681105567272176,0.9548520270918046,320.8407012337188,318.890510425927,0.1327857611721793,1.7671338690258562,1.0,0.0,0.27,0.3462954865095246,1.143581,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1502.0,14.1,106.6,0.0,3.0,0.03126,0.0053500002250075,5.8,0.0,3.0,50.0,3.5,5.8,10.2,0.0,0.0,0.0,0.0,10,214733,0057m205,1197,SER,0.021552328,71.661896,95.904945,104.45052,117.2326,1.5235689,1.143581,1.7313269,1.086597,2.1848898,10615.937,5.5741577,5714.2183,-0.04616118,137139.12,0.21140029,330917.97,17.86178,17.545397,17.452723,17.32738,18.37035,18.73363,15.840534,,0.31638336,0.092674255,0.21801758,0.12534332,19.2006,18.836
11,2,0.0931,7.797374162347395,-25.49057113235629,1.2617131253110898,1.184213702520303,12.2519,1.2662,13.3168,2.8539,14.3329,4.3688,15.4328,6.0087,0.008,0.0016,0.0122,0.0026,0.0234,0.005,0.0365,0.0078,16.244465332924257,15.678733547580801,15.277822068276402,15.117699615820818,0.016199168,232r,0.0166666666666666,,2.9749564644034154,9.008616121250064,16.568701811073268,226.6132381658103,226.529771096036,21.119480888114865,22.23773123869721,9.232666411874716,9.559845793864254,0.6541326212290604,-2.16837583960221,0.78064093192818,0.0191870533120624,0.3821617066860199,3.7290393366502257,0.1263762543700192,0.0664367113219879,0.0188679245283018,0.0609909529641833,0.0450269456840573,0.2115518295729623,0.2821484209752407,0.308568990579645,10.103062612286331,0.7137296227436665,319.1879860296797,320.1960103967067,0.1715760722340805,2.553442721718469,0.0,0.0,0.27,0.3462954865095246,1.2802346,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2352.0,17.7,133.2,0.0,3.0,0.02269,0.0017900000093504,12.7,0.0,3.0,50.0,4.8,12.7,82.4,0.0,0.0,0.0,0.0,11,188220,0078m255,2733,SER,0.016199168,337.87167,549.1237,743.3128,885.47473,1.432205,1.2802346,1.0941682,1.1002642,6.0,203847.11,8.692216,194967.14,0.00977523,1.1675612E7,0.19110948,1.936289E7,16.17812,15.650825,15.322071,15.132059,16.111818,16.050148,13.17695,,0.5272951,0.32875347,0.51876545,0.19001198,18.4966,18.1406
11,4,0.0931,7.835637111264248,-25.4978180009287,0.7265419777832207,0.7097635257313932,10.6028,1.2817,10.5058,1.5102,10.4133,1.7282,10.313,1.9641,0.0285,0.0051,0.0224,0.004,0.0402,0.0074,0.0662,0.0122,18.52190115412773,18.230837939440985,17.887477419833377,17.925569219406974,0.015955556,234r,0.0166666666666666,,4.528732056055825,9.72220535708754,16.42267653588561,50.28832885469295,50.198024523929966,21.32946551851636,23.195609689453875,9.722051709048683,11.341183109067876,0.4443879217573616,-1.799535599483135,-0.5132016168592477,-0.1371914057883678,0.1751502901315689,2.797336563784808,0.136906501850015,0.012619457262663,0.0236686390532544,0.1122981639404881,0.0331832135373524,0.1380940060476144,0.1665416951018005,0.0562111062404798,10.040839379117712,0.5327320148180464,320.0512657654914,319.4501668832522,0.1970424503868601,1.0580495217938326,0.0,0.0,0.27,0.3462954865095246,1.2529374,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1461.0,16.9,86.4,0.0,3.0,0.02261,0.0017399999778717,13.0,0.0,3.0,50.0,5.3,13.0,25.0,0.0,0.0,0.0,0.0,11,188220,0078m255,4577,REX,0.015955556,38.801743,51.36673,61.534008,65.13568,1.3960365,1.2529374,1.0884495,1.1315669,1.0,0.0,2.2994444,264185.94,0.0,0.0,0.0,0.0,18.527872,18.223295,18.027212,17.965452,18.535378,18.963495,18.75599,,0.30457687,0.19608307,0.25784302,0.06175995,19.6921,19.465
11,1,0.0931,7.791397378063242,-25.49810943981049,0.5165852953072516,0.44188618618752074,8.7669,0.592,8.7202,0.6367,8.6756,0.6793,8.6273,0.7255,0.0095,0.0029,0.0062,0.0015,0.0098,0.0025,0.0166,0.0046,18.58751050752874,18.277392705342727,17.911091500923497,17.931335965840812,0.016303431,235r,0.0166666666666666,,3.3622851591338065,6.61279349747276,11.117682389574089,47.40834977430296,47.30994864421107,14.136279131595836,17.339600640355698,6.756863880890676,9.028094886723812,0.4370281457876285,-1.5799582139318071,-0.7017996360964966,-0.113956327406769,0.2779470086097717,2.596898596371166,0.1874891222481335,0.0064844174219857,0.0,0.0,0.0936738957070902,0.1402281302208926,0.2449261241469191,0.1565064929446488,8.23071491267159,0.6127486058323286,319.7079688064938,319.9243030946276,0.5753973838693224,1.0421637845182572,0.0,0.0,0.27,0.3462954865095246,1.261805,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,835.0,17.2,48.7,0.0,3.0,0.02201,0.0017500000540167,12.5,0.0,3.0,50.0,4.6,12.5,54.0,0.0,0.0,0.0,0.0,11,188220,0078m255,2437,SER,0.016303431,36.632233,49.240223,61.02642,64.902145,1.4111222,1.261805,1.0931807,1.1338323,0.6543391,185999.19,2.2654321,714482.0,0.23104042,3215937.0,-0.42706165,3998286.2,18.590342,18.2692,18.036205,17.969353,18.090961,18.911112,15.701115,,0.3211422,0.23299408,0.29984665,0.06685257,20.3529,20.0032
13,2,0.041095,9.27354954962033,-63.44431133176228,,0.41926731462567446,20.8522,0.8748,20.7105,1.3764,20.5753,1.855,20.4289,2.3731,0.0118,0.001,0.0092,8.0E-4,0.0151,0.0014,0.0245,0.0023,,,,,0.02145948,848r,0.0166666666666666,,5.028770756829462,13.0008902014987,26.6168158968813,284.9982151086417,284.87791498511314,33.472029353335095,50.5558530415564,13.777857939002851,22.463302454831283,0.6317126738883321,-2.194981717687757,0.6881000661048597,-0.0067069116091494,0.2665840089321136,3.618471312498986,0.1878485716649873,0.0777822720802578,0.0283582089552238,0.1133642060934576,0.033554533490373,0.258638507387408,0.1492325668297984,0.2091578408144038,18.513685037869596,0.7114246568818081,320.51178628784913,319.77593191068314,0.5761543627051177,1.3170571689005344,0.0,0.0,0.27,0.3462954865095246,1.1724796,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,3925.0,14.8,265.0,0.0,3.0,0.02879,0.0023300000466406,12.4,0.0,3.0,50.0,5.5,12.4,39.4,0.0,0.0,0.0,0.0,13,34782,0091m635,12558,DUP,0.02145948,0.0,0.0,0.0,0.0,1.4614577,1.1724796,1.0904735,1.1273576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,18.6374,18.5981
13,1,0.041095,9.238683763702836,-63.44049451525331,1.4295784117550152,1.482558415429958,13.7446,1.2138,13.5688,1.4004,13.401,1.5784,13.2195,1.771,0.0054,0.001,0.0034,6.0E-4,0.0039,7.0E-4,0.0066,0.0012,16.327586305388497,15.482353051795572,15.118212995770604,14.840901595455493,0.021494443,849r,0.0166666666666666,,4.2369557079846345,9.258511222548956,17.30341538673555,607.9936097137044,609.5128594845936,22.337637303068856,29.362620482315112,9.610765445919368,13.7400719492184,0.4923311899832243,-1.9145866534845009,-0.1961520587182805,-0.1057196667509535,0.6012400984764099,3.0553895478937863,0.0393123168725234,0.0049566516042027,0.0,0.0,0.0121495949332751,0.027358952359439,0.1653767185621777,0.6899628657445169,12.728445435595514,1.0050332662913408,319.7266358962886,320.1108405184931,0.5551114629013489,2.136295053583223,0.0,0.0,0.27,0.3462954865095246,1.1724796,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,3529.0,14.8,238.3,0.0,3.0,0.03957,0.0023000000510364,17.2,0.0,3.0,50.0,5.5,17.2,99.4,0.0,0.0,0.0,0.0,13,34782,0091m635,7646,SER,0.021494443,318.66565,665.6214,923.3105,1173.9292,1.5495275,1.1724796,1.0799309,1.0744722,1.5747329,1565022.0,3.5505862,1.8495656E7,0.2117779,8.894999E7,0.35000837,1.0858947E8,16.241661,15.441932,15.086631,14.825895,14.694367,14.487077,12.371279,10.69382,0.79972935,0.3553009,0.6160364,0.2607355,19.843,19.3354
13,3,0.041095,9.295400900782896,-63.43775771911234,0.7423931583396133,0.7951693294974458,,,0.6821,,0.9165,,1.1703,,,,0.012,,0.0148,,0.0259,,19.95793560748737,19.377372199513804,19.090546902484153,18.746502228635773,0.021344265,850r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,34782,0091m635,8895,REX,0.021344265,10.925412,18.344988,23.143736,32.010082,1.5104871,1.1610723,1.1345979,1.1546754,1.0,0.0,0.24858461,1626495.4,0.0,0.0,0.0,0.0,19.903906,19.341206,19.088917,18.736782,17.547894,17.296335,15.698451,12.446596,0.5627003,0.25228882,0.6044235,0.3521347,19.9565,19.8637
13,4,0.041095,9.324959678182235,-63.44024534613383,-0.10097323957767479,-0.091294942967318,4.5703,1.4058,4.7439,1.4402,4.9094,1.473,5.0886,1.5085,0.0055,0.0039,0.0033,0.0025,0.0045,0.0027,0.0077,0.0044,18.07858222006012,17.526262850711714,17.287927793237,17.130076314951445,0.021237023,851r,0.0166666666666666,,2.6527863794441973,5.304809781710092,9.141764832334252,99.24307886220264,99.29211207051084,11.62187385777007,11.976739631080251,5.538019382244167,5.686521885952937,0.4827852599351018,-1.7448040125654514,-0.361063782613388,-0.091570350410847,0.4095880687236786,2.686638830264761,0.0443303800196125,0.0610236776653916,0.0,0.0,0.0452257207908798,0.0529875008479742,0.1886440297251345,0.3576536667257172,4.902129339440777,0.9859578136382144,320.29828648613415,319.7295249287926,0.0565618200746288,2.144336961166687,0.0,0.0,0.27,0.3462954865095246,1.1729002,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1021.0,14.8,68.9,0.0,3.0,0.02778,0.0023099998943507,12.0,0.0,3.0,50.0,4.5,12.0,57.2,0.0,0.0,0.0,0.0,13,34782,0091m635,9574,REX,0.021237023,61.40613,100.85638,120.65396,140.93953,1.4596208,1.1729002,1.0910976,1.1254835,1.0,0.0,1.1465746,3283966.5,0.0,0.0,0.0,0.0,18.02947,17.490742,17.296146,17.127419,17.447952,17.979877,16.306341,14.95736,0.5387287,0.19459534,0.3633232,0.16872787,20.0987,19.8396
14,1,0.077266,9.413276734868823,-9.046817280354563,0.7321272236746541,0.7799073847382729,13.1037,0.9641,12.789,1.0311,12.4888,1.095,12.1637,1.1643,0.0141,0.0018,0.0096,0.0012,0.0111,0.0015,0.0176,0.0024,17.342374434038053,16.661640370039557,16.310863108298193,16.145948156814118,0.035117216,363r,0.0166666666666666,,6.260235175193396,12.130003275116676,21.50363822358408,216.86731724862872,216.8924857592878,26.95039708087589,27.74060778629684,12.302222262466817,12.584999026947706,0.5013954428827132,-1.7649731713364654,-0.2549661499943991,-0.0759497823618826,0.2577452659606933,2.6796064821777605,0.0422227932794363,0.0102298723258678,0.0029103608847497,0.0034941682525599,0.017086421908942,0.0237162347765054,0.2061179486961624,0.1470890572021568,11.655621490989782,0.7751269199097325,320.17589860097667,320.0868397905207,0.0672262867541226,2.63670890637011,0.0,0.0,0.27,0.3462954865095246,1.2939789,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3011.0,18.0,166.9,0.0,3.0,0.03207,0.0038499999791383,8.3,0.0,3.0,50.0,4.1,8.3,25.7,0.0,0.0,0.0,0.0,14,278747,0094m090,1410,REX,0.035117216,127.33453,225.82289,295.6194,346.85437,1.3626305,1.2939789,1.2051785,1.556511,1.0,0.0,3.139772,362204.1,0.0,0.0,0.0,0.0,17.237635,16.61558,16.323168,16.149632,16.360336,16.981625,15.316439,14.393671,0.62205505,0.2924118,0.4659481,0.1735363,18.8397,18.909
14,2,0.07588,9.421045190534482,-9.05643554421165,0.5999781423828399,0.586693429690655,19.4436,1.1279,18.2469,1.4605,17.1052,1.7777,15.8692,2.1212,0.0301,0.0034,0.0195,0.0023,0.0251,0.0036,0.0415,0.0061,17.872091876522127,17.058203270699384,16.667749356304768,16.429924223662987,0.034914233,364r,0.0166666666666666,,4.273514741737136,10.024602778555357,20.801438560717752,137.43807179821636,135.50196840084993,26.844498438557917,36.70891504967092,10.401664400928093,17.49598901323677,0.5404324695065555,-1.9509456853243907,0.0671460839872528,-0.0631533054486003,0.2809049785137176,3.4365408199593017,0.0846045347440749,0.0101812505767337,0.0216049382716049,0.0856804571607499,0.0549835252384353,0.0476519711128488,0.3479332657331095,0.2038989035934284,15.207101732097698,0.7261790204311309,320.3116790454029,319.9942960071582,0.7549512138312929,0.4158106777646996,0.0,0.0,0.27,0.3462954865095246,1.1476396,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1560.0,14.2,109.9,0.0,3.0,0.04055,0.0038699998985975,10.5,0.0,3.0,50.0,4.7,10.5,31.9,0.0,0.0,0.0,0.0,14,278747,0094m090,1593,SER,0.034914233,80.94681,158.32715,218.97269,270.03723,1.3548447,1.1476396,1.2051785,1.5252438,1.7507856,56363.94,4.9684205,55157.05,-0.4379198,3565290.8,-0.4834879,3746498.8,17.7295,17.001112,16.649025,16.42144,16.459324,16.864637,15.148163,14.490193,0.72838783,0.35208702,0.57967186,0.22758484,20.0736,19.5307
14,4,0.077266,9.435477271748589,-9.059062043858258,0.7191043660029628,0.6018892050063513,16.4307,1.3092,16.5869,1.5169,16.7359,1.7151,16.8971,1.9296,0.0523,0.0055,0.0468,0.0048,0.0753,0.0082,0.1177,0.013,17.7320967216371,17.316401823016296,17.01252383833073,16.98117799809369,0.034796927,365r,0.0166666666666666,,5.362042363333161,12.094248003542113,22.271912111782303,88.27136845066471,87.46831048848223,28.61707806542332,36.56354393935682,12.517432498695191,18.123273953092717,0.491232599665985,-1.9652722169702452,-0.1664649852929938,-0.1138525644895389,0.1870487034320831,3.0921363164926,0.2130562863731111,-0.0044435380037398,0.2283813747228381,0.187063568232307,0.0396034301066312,0.2639316226069016,0.3199188123167221,0.0683802895268237,15.166000157955956,0.5846868417181686,319.71608370375105,320.3645865157652,0.5758956743811497,2.9459875813262,0.0,0.0,0.27,0.3462954865095246,1.158328,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1640.0,14.5,113.5,0.0,3.0,0.03317,0.0038099999073892,8.7,0.0,3.0,50.0,4.5,8.7,17.9,0.0,0.0,0.0,0.0,14,278747,0094m090,1927,SER,0.034796927,82.829735,121.34801,145.55855,157.88206,1.3548447,1.158328,1.2051785,1.5252438,1.9612172,24945.17,4.7679725,27432.916,-0.10955423,1017452.2,0.0017474748,430022.44,17.704535,17.289919,17.092405,17.004168,17.75423,18.589945,19.75424,,0.41461563,0.19751358,0.28575134,0.08823776,19.5423,19.0821
14,3,0.076528,9.43272662799252,-9.065429631438676,0.7892342120176394,0.5382275330255695,13.4102,1.0977,13.106,1.197,12.8158,1.2918,12.5017,1.3944,0.0273,0.0034,0.0211,0.0026,0.0316,0.0042,0.0502,0.0068,17.65070293779937,17.20086446583503,16.89758803584397,16.869597187974346,0.034714714,366r,0.0166666666666666,,5.695293328864846,11.957134225462385,20.91753520107041,106.84204549882875,106.73647121641714,26.71290595527095,30.29923964987558,11.96492773554366,13.303702902731407,0.522592538817551,-1.8202720855908008,-0.1117183775386974,-0.062651206467746,0.1891267597675323,2.824972058663641,0.2033195090399087,0.0324245957575836,0.0544323483670295,0.0466528662248789,0.0303887999141462,0.2798079055734458,0.2926855814472602,0.0866023781697104,10.500630597641402,0.7179742028311417,319.7757136159422,319.8566885781538,0.1326677394669056,1.4642826842929253,0.0,0.0,0.27,0.3462954865095246,1.158328,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2041.0,14.5,141.2,0.0,3.0,0.03093,0.0038699998985975,8.0,0.0,3.0,50.0,4.5,8.0,16.9,0.0,0.0,0.0,0.0,14,278747,0094m090,1863,SER,0.034714714,90.04063,135.27621,163.1927,175.19695,1.3635443,1.158328,1.2051785,1.5700473,1.5019045,161875.31,4.3187327,56001.973,0.06573012,1138582.8,-0.10373464,1271582.1,17.613903,17.171946,16.968248,16.891184,17.27142,18.006147,16.644493,,0.44195747,0.2036972,0.28076172,0.077064514,19.6591,18.8842
15,3,0.063567,9.490176731544569,-25.07375695424441,0.46864373540893567,0.4184001236327468,43.4472,3.975,41.8101,4.0048,40.248,4.0332,38.557,4.064,0.0592,0.0035,0.0356,0.0021,0.0332,0.002,0.0557,0.0033,14.984255418913428,14.006366087180615,13.572005600091817,13.27348468454522,0.015804822,311r,0.0166666666666666,,7.938004446828036,22.73193757949264,48.469839332210704,2257.3451885501754,2270.948738419157,58.74684959708339,65.92811423812904,32.579791067164265,36.14136216309372,0.6023318272165453,-2.024614444034654,0.4246003544379144,-0.0121128987764371,0.338190883398056,3.9288012113271087,0.2262927033494862,0.022675238444748,0.0094015365952284,0.1626481696925257,0.0785922150657377,0.4623133004944815,1.9911574414289608,0.2332739072072793,24.78665904932873,2.1507681310394453,320.17673375445986,319.6165327961449,0.1422156886753253,3.043481886542918,1.0,0.0,0.27,0.3462954865095246,1.1631956,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,39497.0,14.6,2709.5,0.0,3.0,0.01861,0.0023300000466406,8.0,0.0,3.0,50.0,4.4,8.0,19.6,0.0,0.0,0.0,0.0,15,190832,0094m250,5247,DEV,0.015804822,1167.6772,2640.398,3883.1575,4992.0015,1.4058591,1.1631956,1.06996,1.1409104,4.0,0.0,9.960848,1318073.6,-0.04612796,1.1728353E8,0.04603617,1.2662292E8,14.831693,13.945827,13.527038,13.254313,13.649461,14.188989,15.064603,,0.88586617,0.4187889,0.69151306,0.27272415,19.5779,19.1035
15,4,0.059258,9.496903749885028,-25.05817536248398,0.6309089375819337,0.6311054913930274,13.8921,0.9015,13.7755,1.144,13.6642,1.3753,13.5437,1.6257,0.0113,0.0015,0.0064,9.0E-4,0.0096,0.0013,0.0171,0.0023,16.920960301084865,16.144681518986268,15.786250375268407,15.540036029179687,0.015810696,312r,0.0166666666666666,,5.381316745525191,12.006650644278205,21.344984893185146,292.81853965013295,291.87302917410574,26.63118922561009,27.130870954086387,12.5393288202524,13.213017872261505,0.5451602265801219,-1.8702602548463367,0.0346334781801145,-0.0472575511093201,0.3259604573249817,2.992036481497641,0.0662161383935997,0.043013342227011,0.0011389521640091,0.0034692046144774,0.0369304924503864,0.1394900914454636,0.2387857246788297,0.2240413135067463,12.121223617307118,0.7462132185174442,319.58704639153746,319.0195006529633,0.1459049362330504,1.3130682189495628,0.0,0.0,0.27,0.3462954865095246,1.2277192,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3715.0,16.2,228.8,0.0,3.0,0.02474,0.0022499999031424,11.0,0.0,3.0,50.0,4.6,11.0,52.1,0.0,0.0,0.0,0.0,15,190832,0094m250,5507,SER,0.015810696,189.32092,365.0342,494.10355,614.1615,1.4459321,1.2277192,1.1028271,1.1663585,1.4390751,1103762.4,3.859449,1395945.9,0.1023448,2.9881784E7,-0.027682064,1.566098E7,16.807003,16.094166,15.765455,15.529293,16.013908,16.397028,14.781355,13.738935,0.7128372,0.32871056,0.56487274,0.23616219,19.9986,19.2723
15,1,0.066176,9.46964856140158,-25.06268643212763,0.39364105597333143,0.3150548426031019,8.4609,0.9333,8.6711,0.9625,8.8716,0.9903,9.0886,1.0205,0.0217,0.0068,0.0164,0.0036,0.0275,0.006,0.0451,0.011,18.537942545528878,18.38671000258756,18.180305622647886,18.269629104730882,0.01586036,313r,0.0166666666666666,,3.449804278375367,6.98680371904216,12.11283236815408,44.751385898931545,44.72162784290016,15.600214233125968,18.287412830671503,7.263378982676869,9.0471574911195,0.4841544148484167,-1.7179654230702606,-0.3728856083126466,-0.0864843231068336,0.2286449819803238,2.7272562526109887,0.2344413409752442,0.0121824578998864,0.0020408163265306,0.0,0.1095951770534578,0.2969128027948425,0.4193348107528049,0.113916509741664,7.919131830326076,0.7303548900256283,319.17172406392393,319.97331997943024,0.4746620051626743,3.042375806587779,1.0,0.0,0.27,0.3462954865095246,1.2087802,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,867.0,15.7,55.1,0.0,3.0,0.0225,0.0021200000774115,10.6,0.0,3.0,50.0,4.6,10.6,35.0,0.0,0.0,0.0,0.0,15,190832,0094m250,4432,SER,0.01586036,37.801525,45.35328,46.96823,48.263294,1.4838727,1.2087802,1.0948734,1.1663585,1.0423589,63688.227,2.260454,217472.5,-0.40096465,1862636.6,0.154529,1258260.1,18.556227,18.358479,18.32049,18.290958,18.835524,18.684654,16.88992,,0.19774818,0.037988663,0.06752014,0.029531479,19.9278,19.538
16,1,0.215976,11.98475234468605,-63.15271598449009,1.9322313884901448,1.9349013599866218,11.4528,0.8769,11.1095,0.9645,10.7819,1.0481,10.4273,1.1386,0.0111,0.0018,0.0074,0.0012,0.008,0.0013,0.0124,0.0021,17.509073043463346,16.723376470255392,16.332873829230813,16.226849371192586,0.01930333,587r,0.0166666666666666,,5.156285578236587,9.763274506957028,16.994347478051296,177.8854925446767,183.9460010512661,20.74384687532477,33.418656373287305,10.69319681651358,16.83474618260394,0.5294939578599025,-1.683616369414867,-0.1722587645889799,-0.036823657067363,0.2774876058101654,2.5898376568242183,0.1970099230818035,0.0248676404897118,0.2282608695652173,0.4278305469350097,0.0535025111052207,0.2274695184920622,0.4392465004549674,0.202479008542301,9.817517330573024,0.5704909320567411,319.934323050603,319.8681113822406,0.2649972840843329,1.8219602289925312,1.0,0.0,0.27,0.3462954865095246,1.0015163,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2759.0,10.8,255.3,0.0,3.0,0.02487,0.0022199999075382,11.2,0.0,3.0,50.0,4.8,11.2,44.5,0.0,0.0,0.0,0.0,16,35433,0118m632,8257,SER,0.01930333,106.7214,186.30077,248.75237,297.66162,1.2092716,1.0015163,1.0932658,1.2758567,1.0679739,527089.56,3.1102989,2571052.0,0.10216928,1.1455877E7,0.09604542,1.1284878E7,17.42937,16.824463,16.510582,16.315693,16.36264,16.67842,14.47908,13.309995,0.604908,0.31388092,0.50877,0.19488907,19.3863,18.8767
