GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,index,ID,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,brickid,brickname,objid,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,z_2,stellar_mass,error_stellar_mass,log_SFR,error_log_SFR,survey,band,FUV,fuv_magerr,NUV,nuv_magerr
133r,319.23307793302354,-7.609711695910878,5000.0,0.0293,,5.8748574245609975,12.671441243009433,24.48056030169136,74.86638832897316,74.32190996798283,32.81580879267673,44.207071579488726,13.020965301154646,21.480570791081437,0.5028874867714476,-1.8343333147408287,-0.19951395336594,-0.0841137188452422,0.17471943795681,3.0991201113255835,0.1148249016885364,0.0861568963218681,0.0238500851788756,0.0343054628181425,0.0288836807413527,0.1280510807548835,0.2125883639173476,0.0781951871751907,19.489908724157036,0.4857460367102424,320.87359764731684,318.0351077878793,0.7561432133271103,1.7684421309319696,2.0,0.0,0.27,0.3462954865095246,1.5214887,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1632.0,24.9,65.4,0.0,3.0,0.02933,0.0034499999601393,8.5,0.0,3.0,50.0,4.1,8.5,17.4,0.0,0.0,0.0,0.0,133,524,SER,0.82752893289368,343.9150,0.0029,344.0599,0.0045,7.3116,0.0069,18.2219,8.0E-4,0.5549,0.0030,0.5540,0.0004,-3.5769,0.0602,343.9150,0.0029,344.0599,0.0045,7.1642,0.0046,17.7559,0.0008,0.6187,0.0018,0.5540,0.0004,-3.5769,0.0602,343.9150,0.0029,344.0599,0.0045,7.0236,0.0061,17.5781,0.0010,0.6795,0.0023,0.5540,0.0004,-3.5769,0.0602,343.9150,0.0029,344.0599,0.0045,6.8713,0.0099,17.4367,0.0014,0.7454,0.0039,0.5540,0.0004,-3.5769,0.0602,288534,,524,18.317493,17.679922,17.397203,17.234161,17.63034,18.221752,19.278801,,0.63757133,0.28271866,0.44576073,0.16304207,0.0293,9.01,0.078,-0.829,0.167,AIS,1,-999.0,-999.0,21.25311,0.2337677
703r,188.65823900810489,10.623486490117417,5000.0,0.0841,,2.240160875454439,4.810844960569798,9.380586301823424,87.45337667846889,87.49703909070823,11.956356549820526,12.29229142944518,5.020181038068982,5.185518014389969,0.5453114977702095,-1.8789513236203643,0.0414051812314495,-0.0483158511907232,0.3608834147453308,3.109753876761441,0.027934179013653,0.0603233672499067,0.0,0.0,0.031555430638545,0.0159916525815441,0.2431820148484238,0.3901163140012691,3.977212065750684,1.3451558846333918,320.31177487881786,320.0366282441123,0.0467138186298449,0.8283749386559132,0.0,0.0,0.27,0.3462954865095246,1.2908359,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,856.0,18.0,47.7,0.0,3.0,0.03642,0.0041800001636147,8.7,0.0,3.0,50.0,4.2,8.7,26.6,0.0,0.0,0.0,0.0,703,789,SER,0.763533108784401,344.2898,0.0035,343.1955,0.0052,10.5812,0.0345,18.2876,0.0025,1.2717,0.0101,0.2390,0.0006,33.6738,0.0429,344.2898,0.0035,343.1955,0.0052,9.6527,0.0224,17.6920,0.0018,1.5478,0.0063,0.2390,0.0006,33.6738,0.0429,344.2898,0.0035,343.1955,0.0052,8.7668,0.0228,17.2719,0.0017,1.8111,0.0075,0.2390,0.0006,33.6738,0.0429,344.2898,0.0035,343.1955,0.0052,7.8078,0.0357,17.0949,0.0027,2.0962,0.0127,0.2390,0.0006,33.6738,0.0429,391311,,789,18.409807,17.504576,17.10476,16.893854,16.802376,17.165766,14.566263,13.210338,0.9052315,0.3998165,0.6107216,0.21090508,0.0841,10.323,0.026,0.658,0.146,GII,1,-999.0,-999.0,22.19121,0.1637271
625r,217.6102655735643,3.914680737460508,5000.0,0.0728,,4.191052450099888,8.458463290602046,14.87806013358747,77.0684824686235,76.93157729305247,18.988728329159542,24.63612181295977,8.52365503612304,12.166177137484622,0.4571950300236203,-1.7403286203893151,-0.4908368674532841,-0.1162825985107307,0.2695769965648651,2.751116068616577,0.0620692168202161,0.0274077427269473,0.0,0.0,0.0125464228495205,0.090194058177344,0.1755392621295033,0.1682741074622912,11.569251998218665,0.5602881326269541,319.7923181684354,319.8417528087264,0.6564767224325481,1.1943339532147683,0.0,0.0,0.27,0.3462954865095246,1.4696578,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1273.0,23.3,54.7,0.0,3.0,0.02808,0.0020900000818073,13.4,0.0,3.0,50.0,4.6,13.4,45.8,0.0,0.0,0.0,0.0,625,2657,SER,0.401288515042297,344.4873,0.0017,343.6778,0.0044,12.4042,0.0093,18.3225,7.0E-4,0.7130,0.0018,0.2921,0.0002,-20.6766,0.0181,344.4873,0.0017,343.6778,0.0044,12.1572,0.0059,17.7005,0.0006,0.8285,0.0011,0.2921,0.0002,-20.6766,0.0181,344.4873,0.0017,343.6778,0.0044,11.9215,0.008,17.4839,0.0013,0.9387,0.0016,0.2921,0.0002,-20.6766,0.0181,344.4873,0.0017,343.6778,0.0044,11.6664,0.0135,17.2662,9.0E-4,1.0579,0.0028,0.2921,0.0002,-20.6766,0.0181,354271,,2657,18.312304,17.712303,17.437824,17.252745,17.54353,18.107458,16.565002,16.45674,0.6000004,0.2744789,0.4595585,0.18507957,0.0728,9.882,0.06,-0.072,0.112,CAI,3,21.05407,0.0411265,20.63019,0.02541026
849r,194.35574244815268,2.690185242122466,5000.0,0.1048,,3.347747423022963,6.830339905959116,11.613776962136336,101.83594142285122,101.87885875567277,14.554133969298658,15.454847781243007,6.999449642926026,7.392266903381591,0.4814716032759586,-1.7715903585486232,-0.3490034453098087,-0.0965941725950595,0.3372950851917267,2.701103984596116,0.0880863557238328,0.0177598148642884,0.0127970749542961,0.0088650749616921,0.0369090623250369,0.1735887014626987,0.2911956308396868,0.2328990782606448,6.307425644044731,0.8093180713615621,319.7398716270541,319.5236549680616,0.0541295497992977,1.3174318599774264,0.0,0.0,0.27,0.3462954865095246,1.3766519,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1013.0,20.4,49.6,0.0,3.0,0.04776,0.0042699999175965,11.2,0.0,3.0,50.0,4.5,11.2,32.4,0.0,0.0,0.0,0.0,849,2922,REX,0.442989844554703,345.6016,0.0064,344.1877,0.0044,9.8721,0.0087,17.6427,9.0E-4,0.5161,0.0019,0.6014,0.0004,82.1857,0.0697,345.6016,0.0064,344.1877,0.0044,9.7419,0.0068,17.0036,0.0008,0.5590,0.0012,0.6014,0.0004,82.1857,0.0697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.6016,0.0064,344.1877,0.0044,9.4831,0.0145,16.4935,0.0015,0.6442,0.0032,0.6014,0.0004,82.1857,0.0697,346985,,2922,18.342604,17.531715,17.152836,16.914759,17.047132,17.5246,16.451359,14.351674,0.8108883,0.37887955,0.6169567,0.23807716,0.1048,10.643,0.032,0.086,0.079,MIS,3,21.11003,0.07541918,20.52208,0.05407225
58r,10.433676052909846,-8.767678930652808,5000.0,0.0166,,8.974672201005008,25.00729905319965,44.73518147241086,141.1642825668986,135.2152432786981,56.13590149631186,72.25915268018176,25.59275675070312,39.53231536488243,0.5923447705349714,-1.8172772727919453,0.2314797641929269,0.0068197819115412,0.1530432999134063,3.4881530423036744,0.1387127641012559,0.1263402434049237,0.1929824561403508,0.7318209275453073,0.1477554277220547,0.1334800707772957,0.3125580325953484,0.070740010777798,33.48898887681523,0.5068135031081815,316.84429973238264,317.7743369573848,0.7944252540306057,0.4659773491766755,0.0,0.0,0.27,0.3462954865095246,1.1335213,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,4949.0,13.8,357.5,0.0,3.0,0.01269,0.0011099999537691,11.4,0.0,3.0,50.0,4.8,11.4,37.9,0.0,0.0,0.0,0.0,58,4125,SER,0.651898020945331,344.9787,0.0158,344.3179,0.0126,26.0915,0.0243,16.7613,9.0E-4,0.5326,0.0012,0.7902,0.0005,71.3153,0.1377,344.9787,0.0158,344.3179,0.0126,26.2592,0.0223,16.3324,0.0011,0.6237,0.0010,0.7902,0.0005,71.3153,0.1377,344.9787,0.0158,344.3179,0.0126,26.4192,0.0335,16.1716,0.0013,0.7105,0.0017,0.7902,0.0005,71.3153,0.1377,344.9787,0.0158,344.3179,0.0126,26.5924,0.0508,16.0755,0.0021,0.8046,0.0027,0.7902,0.0005,71.3153,0.1377,280175,,4125,17.289593,16.913023,16.711067,16.666111,17.45025,18.168589,17.550875,14.689611,0.37656975,0.2019558,0.246912,0.044956207,0.0166,8.631,0.053,-1.211,0.073,GII,3,19.35393,0.01892951,19.04788,0.01643096
221r,206.76613467362148,0.8111781068006843,5000.0,0.0278,,5.991962800757891,10.887139317615,17.53777694855491,135.6922381900019,135.98678621704462,21.895270689418112,23.55822044803265,11.11117045374957,11.868919960897776,0.4446147726124138,-1.6424175307232556,-0.6209615267773354,-0.1151274118842428,0.258009523153305,2.3320271687661664,0.0478254825748429,0.0053550145633598,0.0026178010471204,0.0,0.0348395518476337,0.0833530455659308,0.2394316301512687,0.1336087572596032,10.895261369090155,0.5404758030945053,319.832675151164,319.98853067606416,0.1601840955900232,2.067662655880498,0.0,0.0,0.27,0.3462954865095246,1.4127302,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1862.0,21.5,86.6,0.0,3.0,0.03676,0.0041600000113248,8.8,0.0,3.0,50.0,4.0,8.8,28.3,0.0,0.0,0.0,0.0,221,438,SER,0.638763368801623,343.5648,0.0019,344.5082,0.0063,35.1592,0.0291,16.6452,7.0E-4,1.1541,0.0014,0.2331,0.0001,2.4798,0.0084,343.5648,0.0019,344.5082,0.0063,34.7765,0.0171,16.0543,0.0004,1.2876,0.0008,0.2331,0.0001,2.4798,0.0084,343.5648,0.0019,344.5082,0.0063,34.4113,0.024,15.7990,0.0006,1.4150,0.0012,0.2331,0.0001,2.4798,0.0084,343.5648,0.0019,344.5082,0.0063,34.016,0.0423,15.6417,0.001,1.5528,0.0020,0.2331,0.0001,2.4798,0.0084,335515,,438,17.668049,17.150583,16.935587,16.775301,17.390394,17.93145,16.72097,14.218645,0.5174656,0.21499634,0.3752823,0.16028595,0.0278,9.199,0.042,-0.865,0.074,AIS,1,-999.0,-999.0,19.63469,0.08694845
583r,10.32708983486682,-9.077398481252064,5000.0,0.0598,,3.075505063899117,6.706896848581638,12.39159746370383,79.83163234067888,79.66915146543995,15.470553160228045,17.42141158910243,7.334769469004513,8.404014361278161,0.5123326164192668,-1.8963057719572889,-0.1098136487582284,-0.083377212046989,0.274888128042221,3.0260542532645496,0.0088403190119684,-3.490998819474E-4,0.0,0.0,0.0156138794889407,0.0153855755317836,0.2113878906980637,0.13786261579265,7.639974477286903,1.3969934594952074,319.9051645470477,320.163423304849,0.2904752324423916,2.431720211894131,0.0,0.0,0.27,0.3462954865095246,1.1529224,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2225.0,14.3,155.4,0.0,3.0,0.00936,0.0010499999625608,8.9,0.0,3.0,50.0,4.3,8.9,36.3,0.0,0.0,0.0,0.0,583,12218,SER,2.93304649159628,344.6600,0.0013,344.5196,0.0011,22.2392,0.0135,15.3492,4.0E-4,1.8525,0.0014,0.5257,0.0001,-49.8218,0.0131,344.6600,0.0013,344.5196,0.0011,21.5555,0.0092,14.6454,0.0003,2.1826,0.0010,0.5257,0.0001,-49.8218,0.0131,344.6600,0.0013,344.5196,0.0011,20.9032,0.0182,14.3412,0.0007,2.4976,0.0020,0.5257,0.0001,-49.8218,0.0131,344.6600,0.0013,344.5196,0.0011,20.197,0.0313,14.1472,0.001,2.8385,0.0034,0.5257,0.0001,-49.8218,0.0131,278750,,12218,18.48307,17.641785,17.267056,17.042942,17.494638,18.155334,18.068207,,0.8412857,0.37472916,0.5988426,0.22411346,0.0598,10.021,0.043,-1.226,0.862,GII,1,-999.0,-999.0,23.97925,0.1371565
999r,152.062621548698,2.3424541152566216,5000.0,0.0591,,7.301756045707659,18.848466037687142,36.55869931151034,514.1026668686176,515.0961931205053,45.78829807550593,68.59291731575121,19.39776889927909,30.108576065625044,0.5735332699469248,-2.151238812693769,0.3697981834340593,-0.0582242577169783,0.2675315141677856,3.4978170852473456,0.0137590738528678,0.0108142061533474,0.0086231675768899,0.2968746004540021,0.0198476829300933,0.0343741608158965,0.0894322492521222,0.2002376236273585,24.72370982464251,0.9600846664176952,319.8150387124964,320.43907008892126,0.6450591225450379,2.0144902295187657,0.0,0.0,0.27,0.3462954865095246,1.3839816,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,6995.0,20.6,339.0,0.0,3.0,0.03715,0.0024900001008063,14.9,0.0,3.0,50.0,5.9,14.9,35.0,0.0,0.0,0.0,0.0,999,3005,SER,0.304832039737747,344.6873,0.001,343.7677,0.0015,22.601,0.0701,17.0797,0.0017,4.1340,0.0103,0.3898,0.0003,-26.2631,0.0219,344.6873,0.001,343.7677,0.0015,20.4343,0.0441,16.1436,0.0012,4.3884,0.0072,0.3898,0.0003,-26.2631,0.0219,344.6873,0.001,343.7677,0.0015,18.3669,0.0358,15.8049,0.0011,4.6311,0.0073,0.3898,0.0003,-26.2631,0.0219,344.6873,0.001,343.7677,0.0015,16.129,0.0544,15.5769,0.0017,4.8939,0.0108,0.3898,0.0003,-26.2631,0.0219,343936,,3005,16.292082,15.410447,14.992151,14.719717,14.889746,15.40136,14.338483,13.635904,0.8816347,0.41829586,0.6907301,0.27243423,0.0591,11.122,0.025,0.291,0.091,MIS,1,-999.0,-999.0,19.18301,0.05456431
804r,15.187595802972089,-9.94159651402355,5000.0,0.1199,,6.2932727676977285,11.57678542066036,17.630479234004536,97.71435847637233,97.8792312442323,23.4715367135848,26.28540646251999,11.576414381785485,12.32828224690335,0.4841509553887839,-1.4485958887486907,-0.559575819922677,-0.049045382701172,0.2026647925376892,2.236937809201886,0.2728724852707957,0.0377206826273246,0.0657229524772497,0.1958427159025716,0.1280413296779087,0.3985493915321998,0.364465436339295,0.0981561512663514,11.001605163357445,0.3237338105667918,320.900827559216,318.49363959272563,0.1409213278165474,0.7439808053244135,0.0,0.0,0.27,0.3462954865095246,1.2224718,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1401.0,16.1,87.0,0.0,3.0,0.0499,0.0055800001136958,8.9,0.0,3.0,50.0,4.4,8.9,18.6,0.0,0.0,0.0,0.0,804,4574,SER,0.315559781038937,343.4222,0.0047,344.8027,0.0041,9.5533,0.0095,17.9237,9.0E-4,0.8043,0.0021,0.8278,0.0006,75.186,0.1653,343.4222,0.0047,344.8027,0.0041,9.7763,0.0076,17.2832,0.0009,0.8947,0.0014,0.8278,0.0006,75.186,0.1653,343.4222,0.0047,344.8027,0.0041,9.9892,0.0106,16.9782,0.0011,0.9809,0.0019,0.8278,0.0006,75.186,0.1653,343.4222,0.0047,344.8027,0.0041,10.2195,0.0163,16.8009,0.0014,1.0743,0.0032,0.8278,0.0006,75.186,0.1653,273085,,4574,18.040989,17.527832,17.227057,17.1158,17.323305,17.762148,16.28146,13.54295,0.5131569,0.30077553,0.41203117,0.11125565,0.1199,10.314,0.071,0.621,0.083,AIS,3,20.35598,0.152128,19.97883,0.09761843
435r,161.95341287541066,3.232771276596884,5000.0,0.0429,,4.41821722424825,9.653197955074306,17.86371298616887,90.32723542886868,88.96415119614859,22.988410473424768,30.64931865447256,9.8259126664865,15.18361942838236,0.5076153759022993,-1.6522383519896562,-0.3023027113547867,-0.0541219087832859,0.2705450654029846,3.03362333982748,0.0437126678542717,0.025237624488383,0.0016920473773265,0.0,0.0427790273683884,0.0369856866964618,0.2138724591672357,0.1936604312327162,14.367689873448466,0.5792731821870987,319.5186284314458,319.564314633395,0.783935833981663,0.366616438359264,0.0,0.0,0.27,0.3462954865095246,1.2470893,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1141.0,16.8,68.1,0.0,3.0,0.03639,0.0035000001080334,10.4,0.0,3.0,50.0,4.3,10.4,34.9,0.0,0.0,0.0,0.0,435,5904,SER,0.466203531226062,344.1445,0.0058,344.4597,0.0026,13.5098,0.0207,18.1884,0.0013,1.0805,0.0038,0.2896,0.0003,77.4469,0.0281,344.1445,0.0058,344.4597,0.0026,12.4963,0.0131,17.5427,0.0009,1.3841,0.0025,0.2896,0.0003,77.4469,0.0281,344.1445,0.0058,344.4597,0.0026,11.5293,0.0192,17.2326,0.0013,1.6738,0.0043,0.2896,0.0003,77.4469,0.0281,344.1445,0.0058,344.4597,0.0026,10.4825,0.0328,17.0293,0.0023,1.9874,0.0074,0.2896,0.0003,77.4469,0.0281,349734,,5904,18.525087,17.586807,17.13303,16.841059,16.906189,17.500732,16.780077,,0.9382801,0.4537773,0.7457485,0.2919712,0.0429,9.771,0.038,-1.184,0.525,MIS,1,-999.0,-999.0,22.89871,0.242532
1040r,205.98645211400972,3.3997227962729104,5000.0,0.1157,,3.288328703107714,8.471067396661075,17.58324388286878,245.8068049345946,245.4814635243414,22.013349834059056,25.963629842398127,9.616022789805218,11.168623929164584,0.562687727646411,-2.1306505194784964,0.3018450618483319,-0.0660995718375642,0.3176458477973938,3.640618882701361,0.0291559805219011,-0.0080871751285882,0.0016949152542372,0.0,0.0113135304566989,0.1373573413636304,0.3861229139733632,0.2663188309326804,8.414407462534642,1.7138803988997566,320.0004257860067,319.99520363901604,0.2385607218395641,1.8083472588863327,1.0,0.0,0.27,0.3462954865095246,1.4188913,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2493.0,21.7,114.9,0.0,3.0,0.0367,0.0045699998736381,8.0,0.0,3.0,50.0,3.9,8.0,22.5,0.0,0.0,0.0,0.0,1040,4617,SER,0.998781863469391,344.4046,0.0011,343.6785,0.0013,63.1875,0.1573,15.1237,0.0014,4.8517,0.0062,0.5503,0.0001,-40.4793,0.0209,344.4046,0.0011,343.6785,0.0013,59.7365,0.101,14.2086,0.0009,4.8819,0.0042,0.5503,0.0001,-40.4793,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.4046,0.0011,343.6785,0.0013,52.8794,0.1193,13.5847,0.0012,4.9417,0.0056,0.5503,0.0001,-40.4793,0.0209,351348,,4617,17.336422,16.302546,15.885421,15.573943,15.700339,16.145802,17.519032,,1.0338764,0.41712475,0.7286024,0.31147766,0.1157,11.177,0.033,-0.825,0.703,MIS,3,22.79647,0.3461213,22.23413,0.1588413
500r,141.46005250106117,1.0485418844863716,5000.0,0.0564,,5.4201812876371065,11.475610139624544,21.462787577011213,121.36474230366744,120.87062299103695,28.39292304325931,35.843818733186424,11.492101035245971,16.51350757585202,0.5235563181877545,-1.7672053637342104,-0.1437229079028075,-0.0543207905531783,0.2297564446926117,2.9883615736303275,0.0438866024000002,-0.0377503410336789,0.0021582733812949,0.0,0.0837854387914604,0.0512875936883752,0.1152632289146916,0.1229496502769713,14.94326967780286,0.5974433883987748,320.6741796078552,319.1514731571764,0.5443001999904485,2.118644729314547,0.0,0.0,0.27,0.3462954865095246,1.50185,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2201.0,24.3,90.6,0.0,3.0,0.0294,0.002030000090599,14.5,0.0,3.0,50.0,5.5,14.5,38.6,0.0,0.0,0.0,0.0,500,8826,SER,0.672394318839672,344.6942,0.0058,344.3160,0.0039,10.6868,0.031,18.331,0.0022,1.3436,0.0064,0.4919,0.0008,56.7624,0.0874,344.6942,0.0058,344.3160,0.0039,9.9302,0.0215,17.7154,0.0017,1.4484,0.0040,0.4919,0.0008,56.7624,0.0874,344.6942,0.0058,344.3160,0.0039,9.2083,0.024,17.4462,0.0028,1.5484,0.0052,0.4919,0.0008,56.7624,0.0874,344.6942,0.0058,344.3160,0.0039,8.4268,0.0367,17.3217,0.0029,1.6567,0.0089,0.4919,0.0008,56.7624,0.0874,336693,,8826,17.613997,17.097296,16.907309,16.755898,17.154484,17.654228,15.868139,,0.51670074,0.18998718,0.34139824,0.15141106,0.0564,9.752,0.054,-0.058,0.079,MIS,3,19.81007,0.02551559,19.38412,0.02476862
138r,118.1984178763135,30.04530219758108,5000.0,0.0245,,4.220124047492548,8.584667274339335,15.659607075486491,183.3733692758265,183.2529377402452,19.589169612474723,24.787562575823447,9.001927400367931,11.770579461500262,0.4976921949279388,-1.7273077421464744,-0.2993993697991959,-0.0743805031797005,0.3620129525661468,2.8472782189810166,0.0779005602390008,0.0335483357259883,0.0,0.0,0.0314158613381857,0.0898860895822896,0.2179246662009942,0.283880568760708,10.732100435778236,0.9164838189785048,320.3846130127229,319.57799447064747,0.5463687347498881,1.7523506314498407,0.0,0.0,0.27,0.3462954865095246,1.4116737,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1997.0,21.5,93.0,0.0,3.0,0.03077,0.0033799998927861,9.1,0.0,3.0,50.0,4.2,9.1,34.6,0.0,0.0,0.0,0.0,138,2396,SER,0.401152291715424,344.0483,0.003,343.2591,0.006,10.4006,0.0169,18.3815,0.0014,0.9932,0.0034,0.3927,0.0004,21.4444,0.0442,344.0483,0.003,343.2591,0.006,10.5481,0.0122,17.8060,0.0011,1.0425,0.0020,0.3927,0.0004,21.4444,0.0442,344.0483,0.003,343.2591,0.006,10.6888,0.0187,17.5281,0.0018,1.0896,0.0033,0.3927,0.0004,21.4444,0.0442,344.0483,0.003,343.2591,0.006,10.8412,0.0306,17.3901,0.0024,1.1406,0.0059,0.3927,0.0004,21.4444,0.0442,496092,,2396,17.297686,16.851675,16.676935,16.540932,17.3045,17.900198,17.356764,14.587044,0.4460106,0.17473984,0.31074333,0.1360035,0.0245,9.021,0.029,-0.76,0.035,AIS,3,19.19681,0.1296688,19.68231,0.1259125
458r,226.25729473271056,2.401243738848633,5000.0,0.0402,,6.759102986854222,13.37330582269896,22.887413621139327,296.9491655657722,296.652499048514,29.15826744014047,39.48425893964452,13.482966049286963,17.690353910718667,0.4869189173325579,-1.7019857726551164,-0.3702752187538429,-0.0815262942398288,0.295836865901947,2.6485382725789592,0.1879192775655238,0.0219416226335032,0.0025850926324859,0.0,0.0329383308386656,0.2510135417165401,0.1897389317976993,0.1992101130529558,16.858899518571008,0.5807801380866859,320.47056363737227,319.75710465466125,0.4977887494542461,1.3850364429134103,0.0,0.0,0.27,0.3462954865095246,1.4169772,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3210.0,21.6,148.4,0.0,3.0,0.04902,0.0037799999117851,13.0,0.0,3.0,50.0,5.6,13.0,36.2,0.0,0.0,0.0,0.0,458,245,SER,0.386156265639526,344.1165,0.0059,343.9204,0.0099,15.2779,0.0372,18.0966,0.0022,1.0692,0.0039,0.5353,0.0006,-9.2247,0.0791,344.1165,0.0059,343.9204,0.0099,15.2631,0.0227,17.5990,0.0013,1.1458,0.0023,0.5353,0.0006,-9.2247,0.0791,344.1165,0.0059,343.9204,0.0099,15.249,0.0305,17.3618,0.0017,1.2189,0.0033,0.5353,0.0006,-9.2247,0.0791,344.1165,0.0059,343.9204,0.0099,15.2337,0.0525,17.2465,0.0029,1.2980,0.0058,0.5353,0.0006,-9.2247,0.0791,345673,,245,16.762554,16.23979,15.985442,15.856771,16.248693,16.772125,15.024777,13.685296,0.5227642,0.2543478,0.3830185,0.12867069,0.0402,9.801,0.052,0.01,0.068,AIS,3,19.15197,0.1114672,18.77655,0.06305747
