Group,Gal,ID,ra,dec,type,CHI2NU,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,zmemb,gmemb,FUV,NUV,GAL,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,r_theta,Rij,sigmalos
46,3,1908,41.47037574264144,-5.588449183349343,SER,0.671639488087965,36.6053,0.0163,15.8539,4.0E-4,0.8855,0.0007,36.3535,0.0133,15.4218,4.0E-4,1.1115,0.0005,36.1133,0.0228,15.2868,6.0E-4,1.3270,0.0009,35.8532,0.0369,15.1649,9.0E-4,1.5604,0.0015,15.879704,15.457409,15.237775,15.16083,15.60941,16.06309,14.3393,13.411748,0.42229557,0.21963406,0.2965784,0.07694435,0.0,,17.5032,17.0847,812r,5000.0,0.0166666666666666,,9.08051125352338,25.79370375633865,48.34042811277229,433.3102189013271,431.90029242306906,64.170297484298,80.14780799991416,26.07260796593401,41.881225650146895,0.6114731808424346,-2.179344835464432,0.5770782161469024,-0.0245704830955458,0.2056549042463302,3.631000956545964,0.1955195066560917,0.1421322188427811,0.0898716119828816,0.29064248102627,0.0434820666681637,0.2099024651842929,0.2117191705698761,0.1327239161834104,31.32245407325112,0.7038573155723339,319.0323780100276,319.91779936202,0.6186042652075947,0.4381022036629143,0.0,0.0,0.27,0.3462954865095246,1.1526327,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,8230.0,14.3,575.0,0.0,3.0,0.02492,0.0022199999075382,11.2,0.0,3.0,50.0,4.9,11.2,30.6,0.0,0.0,0.0,0.0,0.917,,
46,2,1790,41.46735623610536,-5.564502301756013,SER,0.671639488087965,6.9003,0.0117,18.3118,0.0013,1.2297,0.0039,6.9991,0.0076,17.8853,0.001,1.2507,0.0024,7.0933,0.0118,17.6213,0.0016,1.2707,0.0035,7.1954,0.0200,17.5746,0.0024,1.2923,0.0061,18.32164,17.912405,17.650019,17.584803,17.811182,18.134802,16.245905,,0.409235,0.26238632,0.3276024,0.065216064,0.0,,19.9596,19.666,813r,5000.0,0.0166666666666666,,3.2305728538047376,6.350251121896806,11.001414302931032,65.79858550446157,66.13313607609047,13.624559465462855,16.80861414121885,6.879047958619779,7.976793883885185,0.497130339149239,-1.7817584471516548,-0.2644462173351698,-0.0825053883963334,0.2704618573188782,2.6608449034681865,0.1228789430012593,0.0027073694854606,0.0101214574898785,0.0,0.0226050985615986,0.2777053778721547,0.5349181210041232,0.1710756779437856,6.961435641578277,0.8334443601976272,319.87801496050315,319.86002458146925,0.3449969249151199,0.9713216328417454,0.0,0.0,0.27,0.3462954865095246,1.13147,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1139.0,13.8,82.6,0.0,3.0,0.02302,0.0022499999031424,10.2,0.0,3.0,50.0,4.4,10.2,35.2,0.0,0.0,0.0,0.0,0.917,,
46,1,1375,41.45616734098509,-5.573747324903086,SER,0.671639488087965,8.6990,0.0077,18.0622,8.0E-4,0.7964,0.0021,8.5277,0.0052,17.6124,6.0E-4,0.9100,0.0011,8.3643,0.0079,17.3263,0.001,1.0184,0.0020,8.1874,0.0132,17.2394,0.0014,1.1358,0.0036,18.06569,17.613255,17.328054,17.228657,17.388437,17.804642,15.655073,15.027213,0.45243454,0.28520012,0.38459778,0.09939766,0.0,,20.0841,19.5913,814r,5000.0,0.0166666666666666,,3.477863520386317,6.877389358314558,11.211414400587124,84.36378774520152,84.59887274084325,13.969111532126975,18.76767190916353,7.092102854510355,9.309246231825512,0.4516360151776359,-1.770859264993489,-0.4971962542302144,-0.1260297828082353,0.3248469233512878,2.5417393508460613,0.0504378759678306,0.0015840732642933,0.0035273368606701,0.0,0.0164403327583653,0.0714117434173772,0.1651702370636586,0.2115581838144596,8.440697577011495,0.6711059632255024,320.04228924374945,319.9665828393623,0.46875357981175,0.8906009234921538,0.0,0.0,0.27,0.3462954865095246,1.2063607,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1102.0,15.7,70.3,0.0,3.0,0.02979,0.002199999988079,13.5,0.0,3.0,50.0,4.9,13.5,57.9,0.0,0.0,0.0,0.0,0.917,,
46,4,2458,41.48325906603304,-5.579090490000941,SER,0.671639488087965,14.8263,0.0408,18.8803,0.0025,0.8026,0.0042,15.1475,0.0290,18.4613,0.0019,0.8031,0.0024,15.4540,0.0447,18.2661,0.0035,0.8036,0.0040,15.7858,0.0735,18.1372,0.005,0.8042,0.0071,22.99625,23.137442,24.070805,23.836536,22.737324,19.600903,16.418839,14.905098,-0.14119148,-0.93336296,-0.6990948,0.23426819,0.0,,20.1724,20.0092,815r,5000.0,0.0166666666666666,,6.065940670391906,11.51985534944701,19.285309238520025,40.34206926920464,39.84443467354716,24.57171767274744,32.24345795486383,11.544198555734711,14.963959258577551,0.4946978133275947,-1.5086150085657828,-0.4657756230923189,-0.046946650996325,0.1256813257932663,2.5116422443989443,0.2341142793276638,0.0210654241624143,0.0935251798561151,0.1737036707779843,0.1669072108050803,0.3466749631878396,0.2667635354683189,0.0372134515356903,13.528039502715671,0.4987519479436867,315.93705100689124,310.8159747380612,0.5102749168848745,1.9295836035341287,1.0,0.0,0.27,0.3462954865095246,1.2656353,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1430.0,17.3,82.9,0.0,3.0,0.01682,0.0021699999924749,7.8,0.0,3.0,50.0,4.1,7.8,18.1,0.0,0.0,0.0,0.0,0.917,,
47,3,6651,43.45430953410411,-41.95596963694773,SER,0.583651388027546,14.7746,0.0198,18.5048,0.0013,0.3857,0.0021,14.9171,0.0168,18.1937,0.0013,0.4442,0.0014,15.0531,0.0247,18.0569,0.0019,0.5001,0.0024,15.2003,0.0381,17.9714,0.0032,0.5605,0.0042,18.54724,18.252237,18.133776,18.056486,18.806341,19.492975,,,0.29500198,0.11846161,0.19575119,0.07728958,0.0,,19.7993,19.5954,157r,5000.0,0.0166666666666666,,7.66922610937964,13.20296627269962,20.133218425258605,52.53570239762889,52.56629788129168,25.28185885819632,30.097759460519494,13.263673929765734,14.923018942770058,0.4629400653983858,-1.3235435180586583,-0.7512310182633404,-0.0526618842657516,0.1359358131885528,2.095808315479156,0.1974163160112296,-0.0089403949069002,0.1289198606271777,0.2385739844214975,0.3235397062789909,0.0429449882379704,0.4431591702748028,0.0382954215261176,13.567870879073476,0.2814018609620663,322.6157632567697,319.00909883841103,0.2075727932921313,1.1815710112547309,0.0,0.0,0.27,0.3462954865095246,1.252606,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1853.0,16.9,109.6,0.0,3.0,0.01995,0.0021500000730156,9.3,0.0,3.0,50.0,4.4,9.3,19.6,0.0,0.0,0.0,0.0,0.909,,
47,2,6610,43.45328850894474,-41.96649072958697,SER,0.583651388027546,9.2386,0.0182,19.0215,0.0018,0.5126,0.0038,9.2759,0.0146,18.7254,0.0018,0.5939,0.0023,9.3115,0.0223,18.6283,0.0026,0.6715,0.0041,9.3501,0.0353,18.5674,0.0043,0.7556,0.0072,18.99751,18.729507,18.63019,18.572147,19.260033,19.869776,17.27247,,0.26800346,0.09931755,0.15736008,0.058042526,0.0,,20.0928,20.1872,158r,5000.0,0.0166666666666666,,4.615991839599909,8.584754190272642,12.94118246393449,31.13981820843956,31.33169423258552,16.173848932045463,17.536126396526697,8.572157691374043,9.086769427499284,0.4227606375743105,-1.5403047017769342,-0.7999036856757478,-0.1225693223484265,0.1696337610483169,2.2385446409811616,0.1584784361558515,0.0428402722357276,0.0769230769230769,0.2019105193816575,0.0413839435570878,0.1892189005536785,0.2269560840349299,0.0546671959822309,8.307683192964449,0.4092885861408308,319.9607763410191,319.6960179176182,0.1487952150622667,0.6273786113668839,0.0,0.0,0.27,0.3462954865095246,1.1813755,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,912.0,15.0,60.7,0.0,3.0,0.0217,0.0021500000730156,10.1,0.0,3.0,50.0,4.6,10.1,24.5,0.0,0.0,0.0,0.0,0.909,,
47,1,5871,43.43166948705896,-41.97722464626543,SER,0.583651388027546,9.7277,0.0077,18.1156,7.0E-4,0.5217,0.0018,9.7946,0.0049,17.5931,5.0E-4,0.5695,0.0010,9.8584,0.0063,17.2845,6.0E-4,0.6150,0.0013,9.9274,0.0105,17.1459,0.0011,0.6643,0.0023,18.093798,17.589176,17.292862,17.164995,17.380716,17.913525,15.729275,,0.5046215,0.29631424,0.42418098,0.12786674,0.0,,20.1271,19.9749,159r,5000.0,0.0166666666666666,,4.720894887055785,8.464737451374198,13.24916317617332,88.13227522210026,88.05336830372121,16.93829055344318,19.924077650515127,8.564520742064044,10.361230704424877,0.4138563538540935,-1.4883129434394105,-0.8800101786187255,-0.1241577088225254,0.2872991859912872,2.240820590562548,0.2127636559203161,0.0269588832407283,0.008130081300813,0.0,0.156411420768084,0.1601275621151953,0.1921041491414453,0.1508397105484898,9.889713363276131,0.4577708031293919,319.92289465398113,319.5784509706385,0.3569824003132855,0.7038344016832973,0.0,0.0,0.27,0.3462954865095246,1.2533303,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1300.0,16.9,76.8,0.0,3.0,0.0329,0.0021500000730156,15.3,0.0,3.0,50.0,5.0,15.3,56.1,0.0,0.0,0.0,0.0,0.909,,
47,4,6990,43.46510686074172,-41.97949312861047,SER,0.583651388027546,12.3535,0.0057,17.1457,4.0E-4,0.6736,0.0009,12.7015,0.0036,16.565,3.0E-4,0.8016,0.0006,13.0336,0.0054,16.2951,4.0E-4,0.9237,0.0008,13.3931,0.0092,16.1015,6.0E-4,1.0558,0.0014,17.137476,16.57885,16.33707,16.16463,16.414543,16.84471,14.608186,12.77536,0.5586262,0.24177933,0.4142189,0.17243958,0.069815,,19.5092,19.0413,160r,5000.0,0.0166666666666666,,5.929001988911889,12.028461188787904,19.194271247555868,194.8409537786041,194.1498821439716,23.897212293430016,25.11415116380832,12.274150561270003,13.162732989972609,0.5592066482993693,-1.7379293017394466,0.0124579151873143,-0.0149575911254075,0.2947545349597931,2.550950158982172,0.2039843634266084,0.0283621272659923,8.795074758135E-4,0.0677787841767579,0.1365321924091802,0.2022242592653083,0.3006357189252592,0.1918991138985814,11.227508220651284,0.6963370430370243,318.4986570287215,319.83844346219826,0.1808797564433008,1.6485983613528628,0.0,0.0,0.27,0.3462954865095246,1.2747599,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2898.0,17.5,165.5,0.0,3.0,0.0229,0.002210000064224,10.4,0.0,3.0,50.0,4.7,10.4,42.0,0.0,0.0,0.0,0.0,0.909,,
48,1,1193,45.03859046574656,-36.38120277446424,SER,0.515515711500992,23.3312,0.0638,17.6143,0.0022,1.6755,0.0051,22.9052,0.0369,17.0048,0.0013,1.9756,0.0027,22.4987,0.0505,16.7437,0.0015,2.2620,0.0040,22.0588,0.0894,16.6041,0.0029,2.5720,0.0073,17.603607,16.967686,16.672739,16.496552,16.96026,17.474342,15.765213,16.092117,0.6359215,0.29494667,0.4711342,0.17618752,0.0,,19.4241,19.5236,248r,5000.0,0.0166666666666666,,6.966198169864276,15.8602782761302,30.239987073774216,131.7997443770517,128.3162587395051,39.72808736760912,45.66719900630653,15.700868168937577,19.751326454347804,0.5170395086822775,-1.9566509051404373,-0.0446953547604027,-0.0871053622190661,0.1517836898565292,3.1879288818186087,0.1824662247440547,0.0354325280157959,0.020242914979757,0.0441994436083117,0.0373377075532542,0.2497662068283086,0.1797447082694117,0.0572977434560655,16.00998957368691,0.817852309838334,320.1827980686773,320.1590850360643,0.3586295678746293,2.3803998098126717,0.0,0.0,0.27,0.3462954865095246,1.2051195,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3769.0,15.6,240.9,0.0,3.0,0.01692,0.002430000109598,7.0,0.0,3.0,50.0,4.1,7.0,17.8,0.0,0.0,0.0,0.0,0.819,,
48,3,6696,45.04855677433579,-36.35173681597946,PSF,0.515515711500992,*0.0579*,*0.0110*,18.0723,0.0276,6.0589,0.7146,*0.0519*,*0.0091*,17.9302,0.0259,6.0946,0.6166,*0.0462*,*0.0099*,17.7067,0.0351,6.1287,0.7590,*0.0401*,*0.0131*,17.6073,0.0585,6.1656,1.0680,18.10604,17.96648,17.75282,17.69939,17.091246,16.384937,14.991235,13.594778,0.13955879,0.2136612,0.26708984,0.05342865,0.0,,20.1719,18.9757,249r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.819,,
48,2,6568,45.04357933448144,-36.35840573048463,SER,0.515515711500992,20.8846,0.0123,16.9407,6.0E-4,0.7379,0.0009,20.3529,0.0078,16.2197,3.0E-4,0.8844,0.0006,19.8456,0.0090,15.8726,3.0E-4,1.0242,0.0007,19.2964,0.0149,15.6664,7.0E-4,1.1756,0.0012,16.95178,16.213886,15.861064,15.632906,15.794824,16.221594,14.736536,14.296562,0.73789406,0.3528223,0.5809803,0.228158,0.0958,,19.519,18.9998,250r,5000.0,0.0166666666666666,,5.621896487151009,14.876121526306209,26.42672848144402,172.66613429471488,172.3487746279332,34.84975251403021,42.047390411989255,14.923594267141288,21.058111397932816,0.6341359344340707,-1.794050259029525,0.4222497049561111,0.0514215890846259,0.302225649356842,3.360802788473133,0.1257261650052531,0.0575607176493826,0.106267029972752,0.3643387360647138,0.1260303870637543,0.1478900217576093,0.1748829857564935,0.1748504030482457,19.01055639046865,0.4599895782188862,319.6174849100313,321.12777233204207,0.4614465308106573,1.696341924298293,0.0,0.0,0.27,0.3462954865095246,1.2193097,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1974.0,16.0,123.2,0.0,3.0,0.05076,0.0023600000422447,21.5,0.0,3.0,50.0,6.8,21.5,56.9,0.0,0.0,0.0,0.0,0.819,,
48,4,6718,45.04940344608852,-36.35633565552046,PSF,0.515515711500992,*0.4343*,*0.0059*,15.4731,1.0E-4,0.2885,0.0402,*0.3008*,*0.0046*,15.7364,2.0E-4,1.3779,0.0511,*0.1734*,*0.0035*,15.956,3.0E-4,2.4174,0.0637,*0.0354*,*0.0030*,15.9614,0.0074,3.5426,0.0786,15.423416,15.683617,15.914552,16.003517,18.247425,18.941566,,21.833364,-0.2602005,-0.2309351,-0.3199005,-0.088965416,0.0917,,17.6607,17.1745,251r,5000.0,0.0166666666666666,,1.2079473492042816,2.1820560236996074,3.54350917588989,465.30582587541073,465.30153136167945,4.485224528348932,4.566028805188109,2.2985328100455344,2.34075762552992,0.4678489491936526,-1.5941198193389263,-0.5394226666895428,-0.0854121951863947,2.312034845352173,2.336927782976148,0.0452652536442413,0.0,0.0,0.0,0.0304420796543957,0.0662102386035086,0.1002660941929903,5.898029117998078,1.3071665004216668,3.666365738872838,319.94121504631266,319.99312153058946,0.0605215656186279,0.0798271629772905,0.0,0.0,0.27,0.3462954865095246,1.2127869,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1001.0,15.8,63.2,0.0,3.0,0.02225,0.0023600000422447,9.4,0.0,3.0,50.0,4.1,9.4,56.3,0.0,0.0,0.0,0.0,0.819,,
49,1,564,46.54313341685411,-42.65459394134274,SER,0.57079260192457,7.4188,0.0075,17.665,8.0E-4,1.1028,0.0024,7.5613,0.0048,17.1976,6.0E-4,1.1662,0.0016,7.6973,0.0074,17.0499,9.0E-4,1.2266,0.0023,7.8445,0.0126,16.9331,0.0014,1.2920,0.0037,17.653976,17.219685,17.079365,16.95235,17.133535,17.558462,14.906157,,0.43429184,0.14031982,0.26733398,0.12701416,0.0,,20.125,19.3895,215r,5000.0,0.0166666666666666,,3.5773830824300825,6.89288366079665,12.254043799246205,124.54228654505238,124.5716573227218,15.657400125838778,17.591355240905912,7.064970436273388,8.039688096453126,0.4972806981119618,-1.615786730678223,-0.3787203399857803,-0.0592864644334308,0.3475060760974884,2.673569897094477,0.1129285274840526,-2.761238790056E-4,0.0016,0.0,0.1382778077445065,-0.0733134055943478,0.2346499701353417,0.2643858741103679,7.374922401647502,0.8979322180463332,320.2305178716483,320.2421265223386,0.2805762475311489,1.2776600049781788,2.0,0.0,0.27,0.3462954865095246,1.2960336,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1534.0,18.1,84.8,0.0,3.0,0.02746,0.0022199999075382,12.4,0.0,3.0,50.0,4.6,12.4,46.9,0.0,0.0,0.0,0.0,0.944,,
49,2,592,46.54421525881629,-42.6674229060875,DEV,0.57079260192457,4.1707,0.0227,18.7822,0.0034,3.1255,0.0300,4.3039,0.0128,18.1768,0.0019,3.2221,0.0176,4.4310,0.0180,17.6876,0.0026,3.3142,0.0205,4.5686,0.0323,17.6451,0.0043,3.4140,0.0359,18.707287,18.127653,17.686863,17.64205,17.256567,17.097946,15.551178,14.797076,0.5796337,0.44079018,0.48560333,0.044813156,0.0,,20.172,19.7835,216r,5000.0,0.0166666666666666,,2.561217281816805,5.443016594020054,9.935750059931268,48.24526095492931,48.44161020547442,12.45967781099567,14.793436385256951,5.669302738139789,6.472713606717736,0.5173464911942218,-1.826920258119862,-0.1330791297115379,-0.0687688895963812,0.2499996423721313,2.943771172266614,0.1250199198603773,-0.0064597729953239,0.0059880239520958,0.0,0.0778503475334919,0.2813521337012723,0.4801722296086266,0.1945622165455817,4.553286554166886,0.9528673981440522,320.04259205201,320.28341766562323,0.1055352000250812,2.0842043702919577,0.0,0.0,0.27,0.3462954865095246,1.3838791,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,851.0,20.6,41.2,0.0,3.0,0.02446,0.0022599999792873,10.8,0.0,3.0,50.0,4.6,10.8,32.1,0.0,0.0,0.0,0.0,0.944,,
49,4,10355,46.57625185602237,-42.67441466667247,DUP,0.57079260192457,15.3097,0.0080,16.4197,4.0E-4,1.1348,0.0010,14.7696,0.0047,16.0123,3.0E-4,1.1677,0.0007,14.2542,0.0060,15.8696,3.0E-4,1.1992,0.0008,13.6964,0.0105,15.7391,6.0E-4,1.2332,0.0014,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.0,,18.1036,17.7971,217r,5000.0,0.0166666666666666,,6.435811549609084,13.865324920317962,30.381819904078963,461.0901279848116,462.70780190848257,39.99093479631768,43.99850232564914,15.359507666003886,16.303595098877572,0.6497102725848922,-1.7033933121518097,0.4365174146164206,0.0794414994699417,0.252115398645401,3.3700523310530195,0.3390161836917725,0.0593977208797946,0.1431005110732538,0.0864147186791078,0.130714395090867,0.643801789625496,0.6028440590031877,0.2376698518296417,14.573133208427755,1.1989835182376671,319.2139404907383,319.87161927987177,0.4053083039396284,2.514258431701088,0.0,0.0,0.27,0.3462954865095246,1.4320859,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,5762.0,22.1,260.8,0.0,3.0,0.02833,0.002210000064224,12.8,0.0,3.0,50.0,4.8,12.8,44.4,0.0,0.0,0.0,0.0,0.944,,
49,3,1343,46.56819829550949,-42.67527868870915,SER,0.57079260192457,16.5864,0.0179,17.2883,9.0E-4,1.2151,0.0020,17.1037,0.0103,16.91,6.0E-4,1.2023,0.0012,17.5972,0.0163,16.8306,9.0E-4,1.1900,0.0016,18.1314,0.0289,16.6713,0.0015,1.1767,0.0028,17.19203,16.820507,16.793081,16.659637,17.86248,18.347273,15.464687,13.500633,0.3715229,0.027425766,0.1608696,0.13344383,0.0,,18.832,18.5192,218r,5000.0,0.0166666666666666,,6.113664453856443,12.71527978307122,22.31950939790943,171.68535370130243,172.27514099114504,27.869175858433238,31.98085937116711,14.65183645350334,16.325739298092966,0.52393517259192,-1.5852981309722551,-0.267909290906223,-0.0286606193391426,0.2262274175882339,2.8119152262283498,0.1404301399145529,0.013868914180705,0.0018679950186799,0.0,0.2270666827214356,0.1745410653306036,0.4314361389108351,0.1081089942712066,13.893459817249784,0.8007477207199183,317.312459526582,315.0310624118674,0.3596851553981522,1.0874354955516123,0.0,0.0,0.27,0.3462954865095246,1.4320859,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3429.0,22.1,155.2,0.0,3.0,0.02019,0.0022299999836832,9.0,0.0,3.0,50.0,4.2,9.0,28.3,0.0,0.0,0.0,0.0,0.944,,
50,1,3786,47.1417624748954,-47.26010837179578,REX,0.546568494038492,3.9886,0.0038,18.0552,8.0E-4,1.7461,0.0064,3.8286,0.0025,17.4761,6.0E-4,1.6745,0.0040,3.6759,0.0021,17.277,8.0E-4,1.6062,0.0032,3.5106,0.0031,17.0647,7.0E-4,1.5322,0.0050,18.194126,17.585035,17.276867,17.124866,17.07861,17.418613,14.949607,14.06181,0.6090908,0.3081684,0.46016884,0.15200043,0.0,,20.0883,19.7824,675r,5000.0,0.0166666666666666,,2.210445579219048,4.244277162343628,7.28007262631279,93.51532856899954,94.49578454381358,9.05198526558372,11.065118248872782,4.564781895526346,5.541578522507505,0.481608697510854,-1.6909874779605691,-0.4041826250945979,-0.0852546489007736,0.5002555847167969,2.588279423774767,0.0024456728124962,0.0672769615335708,0.0,0.0,0.0248700482345594,-0.1361115976688691,0.1633471979370949,0.5871051712604525,3.978510068519588,1.4697731750623546,319.7797086480778,319.98551273986425,0.3018911864063835,1.4286219124446224,2.0,0.0,0.27,0.3462954865095246,1.3316021,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,966.0,19.1,50.6,0.0,3.0,0.0251,0.0022400000598281,11.2,0.0,3.0,50.0,4.8,11.2,44.9,0.0,0.0,0.0,0.0,0.767,,
50,4,11773,47.16454868410786,-47.27208819224404,DUP,0.546568494038492,21.1657,0.0249,17.4447,0.0011,1.0955,0.0021,21.0540,0.0147,16.7361,6.0E-4,1.4781,0.0012,20.9474,0.0212,16.3924,8.0E-4,1.8433,0.0019,20.8321,0.0372,16.2139,0.0012,2.2385,0.0033,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.0,,19.695,19.435,676r,5000.0,0.0166666666666666,,7.032451088426195,14.710026583575296,26.0382569898953,171.7408411715133,171.59673879538457,36.1832771764961,39.44453986806354,14.700380139581185,17.894372546733514,0.4834820974945264,-1.82220273669294,-0.303977120873887,-0.1016389038807374,0.1998863816261291,2.842525943839471,0.1619301766191659,0.037516321575356,0.0262295081967213,0.0665995882601031,0.0315368617546979,0.2512312302022959,0.1917111521864508,0.0846493044016899,15.162369495015142,0.6614277174671604,320.3799493615949,320.92348166462983,0.2615766793163158,1.0376556767166991,0.0,0.0,0.27,0.3462954865095246,1.2775484,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3690.0,17.6,209.9,0.0,3.0,0.02695,0.0022599999792873,11.9,0.0,3.0,50.0,5.2,11.9,25.3,0.0,0.0,0.0,0.0,0.767,,
