GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,index
292r,177.00088532885655,12.113511941193655,5000.0,0.0307,,6.645477574398157,15.063518167095976,26.41537395471161,232.71578660079425,232.89361114682555,33.06008340935145,34.8512666435615,15.320042767067692,16.056386457694074,0.5058204692171265,-1.923417476851932,-0.1232603659168347,-0.0935927647574633,0.2173939794301986,2.996652832295718,0.0370493165942257,-0.0197928900909147,0.0282485875706214,0.0673536199704338,0.0172011616647661,0.0202546538060779,0.4631770224561973,0.1108002324264588,12.974191974298162,0.8494545833622956,320.3338784002178,319.8834692643182,0.074153454151321,0.5793502563774445,0.0,0.0,0.27,0.3462954865095246,1.0924318,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3445.0,12.9,267.9,0.0,3.0,0.03668,0.0050599998794496,7.3,0.0,3.0,50.0,3.9,7.3,16.5,0.0,0.0,0.0,0.0,292
21r,201.879660439168,0.7391117573137819,5000.0,0.0138,,12.122266189047046,23.946514413802053,38.51297044205355,182.35204630181104,183.833839880572,50.77058889116036,58.38255939937756,26.532551776419048,30.553448635723083,0.4659601483822929,-1.6841756419108365,-0.4863635456634405,-0.0997998673271363,0.1338830292224884,2.5101160000914,-0.0260425082787112,0.0470575398146178,0.0197044334975369,0.2122776983933234,0.0118874710503666,0.0148193850924514,1.9989658415572624,0.0386175430048004,23.39450781406287,0.4799493142638467,318.52077418039374,319.8092442020728,0.2413098657153274,3.0612167159990684,1.0,0.0,0.27,0.3462954865095246,1.3264619,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,4947.0,19.0,261.0,0.0,3.0,0.02427,0.0038399999029934,6.3,0.0,3.0,50.0,4.0,6.3,10.5,0.0,0.0,0.0,0.0,21
599r,40.9378089347573,-7.492536646776617,5000.0,0.052,,3.664011767941951,7.903734015715402,14.897846036371265,144.1824842489814,146.4436874085518,18.404882569361035,26.757718485590047,8.700382723107408,12.325425934875271,0.5210024906986069,-1.906763062975991,-0.059650868399534,-0.0762475999620419,0.3109764158725738,3.04583310920967,0.0667629693685052,0.0201433530534494,0.0019723865877712,0.0,0.022887937952988,0.1056121901872943,0.3148165771481261,0.2215493187753512,10.82344582922418,1.119124906262713,319.79922557293605,320.2380696416036,0.579465033157947,0.591829355574225,0.0,0.0,0.27,0.3462954865095246,1.3508285,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2312.0,19.7,117.6,0.0,3.0,0.02047,0.0020200000144541,10.1,0.0,3.0,50.0,4.4,10.1,37.3,0.0,0.0,0.0,0.0,599
980r,156.58167976423556,2.765898391646883,5000.0,0.1055,,2.990560887463824,6.424071004343448,13.183533305142214,190.74883839528843,191.4510104367018,16.113214723505656,19.133690577763694,7.547589328518763,9.014134907196675,0.5561358660736273,-1.901775922655566,0.1108032514647625,-0.0407723458362326,0.3848781585693359,3.221395858257745,0.0138775714956641,0.0285267170567601,0.0,0.0,0.0189667947843568,-0.0005293401048409,0.288190122221898,0.3187953961362392,7.239315377870705,2.018439525542924,319.84055615538864,319.8421819591628,0.3178659250917471,0.6854484960659706,0.0,0.0,0.27,0.3462954865095246,1.5319803,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2597.0,25.3,102.7,0.0,3.0,0.0222,0.0029299999587237,7.6,0.0,3.0,50.0,4.0,7.6,22.2,0.0,0.0,0.0,0.0,980
1112r,4.973525936154509,-11.064060608595897,5000.0,0.0883,,2.4376059693612877,5.140391839920714,10.397149529513374,130.86423002276604,131.22443354301777,12.630746513569656,13.430804552082426,6.0726360318644215,6.437518285646159,0.5559863355842962,-1.8661711458223345,0.0853889651971444,-0.0359713170408512,0.395990788936615,3.149753926006173,0.0025848732854607,-0.0054888951169392,0.0052493438320209,0.0,0.0066937397387829,-0.0184810969421152,0.2468231960522137,0.2902576155394987,5.136999166553863,2.1819998526529965,319.995795452702,319.99716719185795,0.0665475329889608,1.7117185740156613,0.0,0.0,0.27,0.3462954865095246,1.3994782,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1396.0,21.1,66.2,0.0,3.0,0.02878,0.0047300001606345,6.1,0.0,3.0,50.0,3.6,6.1,17.8,0.0,0.0,0.0,0.0,1112
386r,153.1380111944292,6.417355758300907,5000.0,0.0317,,9.495159660434537,18.72377821203489,31.3773305678724,387.5959838371547,387.5663344341095,39.62431643273852,42.089347539017695,18.71102135664074,19.94319904102119,0.482856050961461,-1.7220960763642532,-0.3764499668203402,-0.0883438641627848,0.2410333305597305,2.595568606874386,0.1316646601958735,0.0221241253535634,0.0098107918710581,0.0664589949916679,0.0088949362210834,0.1620028633440496,0.1558777383758383,0.1195487093281686,17.714230177584067,0.637913806766134,319.1003999499234,319.9309907381508,0.0935035574657748,0.2177521909843021,0.0,0.0,0.27,0.3462954865095246,1.1547441,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,4417.0,14.4,307.5,0.0,3.0,0.05284,0.0063100000843405,8.4,0.0,3.0,50.0,4.0,8.4,18.2,0.0,0.0,0.0,0.0,386
1170r,152.92960769078232,5.053624853522975,5000.0,0.0138,,6.92950256298777,13.74380491860084,23.809462904880096,109.06880588318307,108.81696976246964,30.512926833187883,39.29292006257703,13.74501585232793,17.210642791594715,0.5222757350551616,-1.6746909349756214,-0.2141742935388446,-0.0427290622570015,0.1580467224121093,2.68023769471787,0.0510963057280207,-0.0223418651074742,0.0287443267776096,0.0465735218270296,0.1088002857028658,-0.0056152027578521,0.220284137078137,0.066819981854776,15.030461979741936,0.6010726780407033,320.59026408854857,319.0145000725033,0.384464118451933,2.626115779210029,0.0,0.0,0.27,0.3462954865095246,1.416455,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2030.0,21.6,93.9,0.0,3.0,0.03329,0.0042699999175965,7.8,0.0,3.0,50.0,3.9,7.8,15.3,0.0,0.0,0.0,0.0,1170
928r,152.1350117835769,1.3870250324752815,5000.0,0.0951,,3.555283453879517,7.099758483333986,11.661259807931389,125.91049449230334,126.77364292307516,14.596757531265249,17.88633799689408,8.052251495893495,9.960978676406825,0.4538567882848298,-1.7359009375168306,-0.5104295482909289,-0.1189720099128579,0.3927449285984039,2.5793561984712787,0.0395624800169164,0.0012139173957784,0.0,0.0,0.0276258363066498,0.0899945239901918,0.4841622670052633,0.2809040020934342,8.193613426129014,0.9401977869792376,319.74450718999304,319.98797967153246,0.4546204272910166,2.612328411391576,0.0,0.0,0.27,0.3462954865095246,1.3498995,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1473.0,19.6,75.0,0.0,3.0,0.02429,0.0028699999675154,8.5,0.0,3.0,50.0,4.2,8.5,41.4,0.0,0.0,0.0,0.0,928
982r,135.90896529593337,6.393390828286719,5000.0,0.1168,,2.9466931018227527,7.039480285427223,14.477944679835746,148.47369558264683,148.0516393376875,18.00269918832483,19.24504769205652,7.347625767601168,8.311466677622212,0.5314976397058913,-1.9851187787908835,0.0466006302462433,-0.0767488469431005,0.3251321017742157,3.4568600321835232,0.0535206912031358,0.0244974974287361,0.0039370078740157,0.0,0.03705825219799,0.0907380967517293,0.2008825450893031,0.2693011797424485,6.434507967687951,1.5083469602930355,319.82255138830806,319.9179771583176,0.1934526035508856,1.2199258941457185,0.0,0.0,0.27,0.3462954865095246,1.2032782,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1553.0,15.6,99.6,0.0,3.0,0.03914,0.0047399997711181,8.3,0.0,3.0,50.0,3.9,8.3,21.0,0.0,0.0,0.0,0.0,982
572r,218.0237919871751,-1.980470850055516,5000.0,0.0563,,3.6517148717431,7.1057532057706805,12.402116837616049,178.66925322548272,178.75210632288244,15.795309562897923,16.29551308832665,7.29930257047009,7.527370523957311,0.4897662782392999,-1.7672207311384138,-0.3109729560365446,-0.0877750661713326,0.4042908847332001,2.654994791153858,0.0363296012068465,0.001381976705131,0.0,0.0,0.0184610832967497,0.035357543654076,0.2244614914650416,0.3409991607506633,6.868448858474212,0.9044779632509868,319.91057111669625,320.2697059263507,0.0545814416638644,1.3151376248250184,0.0,0.0,0.27,0.3462954865095246,1.2720392,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1957.0,17.4,112.3,0.0,3.0,0.0264,0.0017900000093504,14.7,0.0,3.0,50.0,5.1,14.7,62.6,0.0,0.0,0.0,0.0,572
532r,223.61263069721997,-1.5562173453542671,5000.0,0.0561,,1.6773331068205428,3.1537555752773017,5.455576040790391,104.7594540012668,104.75060623122286,6.834615165414393,7.204828049887163,3.405327868446459,3.5895464748434174,0.4899885350263663,-1.678519220285156,-0.3713429319618742,-0.075225521943534,0.709222137928009,2.5611064717873178,0.0326236612206105,0.0,0.0,0.0,0.0607194968732943,0.0781716385026765,0.3534137109285094,2.1021363775318185,2.024614887202214,2.415939712916658,320.6308576288621,319.8152352693737,0.2886549805166044,2.249134398054408,0.0,0.0,0.27,0.3462954865095246,1.3305656,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,941.0,19.1,49.3,0.0,3.0,0.01482,0.0017099999822676,8.7,0.0,3.0,50.0,4.3,8.7,44.8,0.0,0.0,0.0,0.0,532
716r,188.27539022955264,10.688943476776435,5000.0,0.0664,,4.687091287793363,8.786743585331855,14.32570630245821,161.28318675031602,164.50596543596114,17.87448057622221,23.538819940248214,9.707937782791056,13.11222843680407,0.4378324255191738,-1.5965455308315333,-0.6863234408138368,-0.115465727521601,0.3658164739608764,2.426063155730379,0.0440314057225789,0.026804610845038,0.0013698630136986,0.0,0.0281439841092705,0.0699907052837091,0.4921796709851517,0.2436217720096293,10.768894278203838,0.6946806098115371,320.1971120701093,319.70583702382487,0.4827378013866252,1.1171085520490114,0.0,0.0,0.27,0.3462954865095246,1.3090688,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1783.0,18.5,96.6,0.0,3.0,0.03293,0.0043100002221763,7.6,0.0,3.0,50.0,3.9,7.6,33.5,0.0,0.0,0.0,0.0,716
1196r,181.1911752586577,10.385090625856671,5000.0,0.0917,,3.356297757795178,6.56648085700229,10.898222422443489,100.02381272140462,100.3781886114344,13.297493202186608,15.286411836112896,6.803586200224072,7.460098927904396,0.467669685865561,-1.733341876595589,-0.4438291344847296,-0.1049415318398814,0.342129111289978,2.557475922008918,0.2057471034613329,0.008000639512555,0.0891304347826087,0.0499126864667486,0.0780797169925034,0.3867485908637282,0.4946104747061038,0.2723750710399673,5.924379906889778,0.627903626652068,319.82864559783684,319.56064388312774,0.0665718065618307,1.5853568162285636,0.0,0.0,0.27,0.3462954865095246,1.124686,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,982.0,13.6,72.1,0.0,3.0,0.04604,0.0038900000508874,11.8,0.0,3.0,50.0,5.0,11.8,38.6,0.0,0.0,0.0,0.0,1196
644r,216.21088397809385,-0.1399974409796858,5000.0,0.1035,,4.217694802446902,8.432589224535096,14.870887785247838,80.48958883602182,80.48597721321451,18.91397564373782,19.78320464507406,8.667517911501673,9.092330700767484,0.4981964698715979,-1.7153310109867257,-0.3052030835217891,-0.0722165053542729,0.2270072996616363,2.7363087300928863,0.1358402396155091,0.0250745078331149,0.0046189376443418,0.0,0.0554072757701643,0.1971170706238588,0.2817135657612448,0.1175281791063945,8.063359419506682,0.8332860348158394,319.9255323043081,320.5278269373375,0.1440380979823259,1.5582629081769188,0.0,0.0,0.27,0.3462954865095246,1.2940224,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1677.0,18.0,93.0,0.0,3.0,0.0201,0.0019099999917671,10.5,0.0,3.0,50.0,4.7,10.5,33.9,0.0,0.0,0.0,0.0,644
881r,348.90807626232873,0.3788850971055584,5000.0,0.1261,,2.950304503383182,6.091628862121701,10.475828580496565,94.89330355587212,100.95833003541064,13.22611562267941,20.49872828349883,7.05197425793828,10.023592703249804,0.5157341271928559,-1.8259366322704815,-0.1417419842319196,-0.0702284059646696,0.3218797147274017,2.751607705591949,0.0370876560956026,-0.0019794023991665,0.0,0.0,0.033193658910368,0.3293599610753688,0.5352860440730705,0.2286346141063347,5.781617906181342,1.1095853552122423,319.36952940271885,320.13830807583633,0.0512570442152947,1.2515715988839742,0.0,0.0,0.27,0.3462954865095246,1.1359233,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1550.0,13.9,111.5,0.0,3.0,0.02333,0.0022599999792873,10.3,0.0,3.0,50.0,4.6,10.3,32.6,0.0,0.0,0.0,0.0,881
9r,172.25960835584613,7.287780473188593,5000.0,0.0187,,11.170105627993705,24.54478820767718,37.646097143592144,111.15800383295716,111.34756492938786,47.10003736108494,58.18310465592677,24.23395848891426,28.481285226126293,0.4839418992892865,-1.0822894355343795,-0.8144610196927062,0.0016642487571149,0.1119825169444084,2.6383133930810434,0.0963332254984871,0.0073642609782399,0.1781420765027322,0.1993923565912685,0.1100535943737882,0.2232651136378911,0.3615934797359793,0.0242063203273635,17.27968511406768,0.7922571984809715,321.6644331190555,320.3204960797332,0.1647240989977574,2.7033468204554296,1.0,0.0,0.27,0.3462954865095246,1.2832034,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2654.0,17.7,149.6,0.0,3.0,0.02215,0.0048699998296797,4.6,0.0,3.0,50.0,3.3,4.6,7.3,0.0,0.0,0.0,0.0,9
93r,149.36379907907602,1.8725031593772967,5000.0,0.0328,,5.6177254554237175,12.408796483687407,22.540668373026048,83.7218318227029,83.41251724199678,28.555578717662502,29.415291896498797,12.947749935885398,13.729845603002127,0.5165476456339291,-1.915200599732641,-0.0758551384973307,-0.0818307141852473,0.1571419835090637,3.0170313931120747,0.1114068290469194,0.0207884659231598,0.0070323488045007,0.0121237479089382,0.0106038281190442,0.2296560927417546,0.2887028161189074,0.0495654441300936,12.40300033323694,0.9495287704626744,320.06880222694343,320.0753516974239,0.1314496942767755,2.474669154984137,0.0,0.0,0.27,0.3462954865095246,1.2373843,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3926.0,16.5,238.0,0.0,3.0,0.00848,0.0007699999841861,11.0,0.0,3.0,50.0,5.0,11.0,37.1,0.0,0.0,0.0,0.0,93
60r,16.205406409228257,-0.288182422844601,5000.0,0.0189,,9.373727097250187,18.27757556855824,31.06408089768935,93.7061940888135,92.66173001290588,37.83294392097578,53.93876921180236,20.427076830874967,24.61250214878957,0.5090723809680004,-1.5889132100261434,-0.3389748596602802,-0.0438772790353135,0.1202010810375213,2.601731015181993,0.0730312890043136,0.0006296408920676,0.0077709611451942,0.8697611379848391,0.1076390005442171,0.0858938993656941,0.3993639862143319,0.034283099512589,20.95939550254068,0.5914636325131688,319.65948126390606,320.34470873811443,0.4644662264870193,1.8696868561943465,1.0,0.0,0.27,0.3462954865095246,1.2554162,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3557.0,17.0,209.5,0.0,3.0,0.01507,0.0019000000320374,7.9,0.0,3.0,50.0,4.1,7.9,17.7,0.0,0.0,0.0,0.0,60
834r,155.51138265400436,6.431900320289414,5000.0,0.1133,,4.6277829902289405,9.471240771389462,16.545939248241105,89.73815360017639,89.95203985005585,21.14394275722425,26.65321310256809,9.49956994283211,11.160524786759382,0.5250342331172875,-1.7529306823571786,-0.1462995831959022,-0.0508734740615332,0.2080294638872146,2.766592199639505,-0.1651937703181598,-0.022104591553195,0.0092592592592592,0.0,0.032219629511011,-0.3028650510582539,0.1471583724714135,0.1224362497472084,9.796316027507798,0.791826568173571,319.4439354797452,320.21921721507744,0.3743402094627099,1.871502711107958,2.0,0.0,0.27,0.3462954865095246,1.6896731,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1442.0,30.8,46.9,0.0,3.0,0.03104,0.0042799999937415,7.3,0.0,3.0,50.0,3.9,7.3,18.8,0.0,0.0,0.0,0.0,834
524r,322.9831547282408,-8.07438288219481,5000.0,0.0614,,15.89976777659058,22.995294480654756,34.34603443801715,233.28973957431523,233.68330963133744,43.526865672807226,51.57690326459786,22.98773432206825,26.5223620080455,0.590380318258355,-1.0809762561466307,-0.2885008791115275,0.1072208154713897,0.1724327355623245,1.6724290987334844,0.3248204080743829,0.0688037162235138,0.48565965583174,0.2057918660259321,0.3450278283527294,0.3175724363572112,0.5166526317123348,0.064579551927226,22.18896544010587,0.2993619035187882,327.43738182163287,299.7412322619086,0.2874830842472418,1.8451696473939827,0.0,0.0,0.27,0.3462954865095246,1.5055522,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3327.0,24.4,136.2,0.0,3.0,0.03617,0.0053500002250075,6.8,0.0,3.0,50.0,3.8,6.8,14.1,0.0,0.0,0.0,0.0,524
187r,222.2246532178083,3.597886273454731,5000.0,0.0277,,3.829529019208724,7.548057394708203,12.436674360863355,111.724237413148,111.80411782667974,15.660237687480285,17.157164012083275,7.71584916466194,8.62770681817024,0.4777284240999791,-1.7381139119095994,-0.3907313597517508,-0.095646693896455,0.3449829220771789,2.557794490796641,0.0613721740116392,0.0201750393630356,0.0079681274900398,0.0142846681704863,0.017017790080868,0.092266283293402,0.1855161540742396,0.248090048744852,7.694372082670515,0.6154855859352795,320.5883340186508,319.87676607746835,0.2231140989138412,0.2016292883281665,0.0,0.0,0.27,0.3462954865095246,1.361455,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1007.0,20.0,50.4,0.0,3.0,0.05213,0.0046999999321997,11.1,0.0,3.0,50.0,4.3,11.1,36.5,0.0,0.0,0.0,0.0,187
73r,14.948144922112922,-9.114777260838016,5000.0,0.0191,,10.150238909782264,23.94303130502571,51.856313425115566,108.65118784952232,108.71425901286928,64.6925444630142,73.27976476476898,22.15979271272904,27.70517091811423,0.5744086613541546,-0.9945517519217476,-0.4274527622151636,0.1034218812234901,0.1014178395271301,3.5416268705264176,0.1701703404013668,0.0670166974167881,0.0358072916666666,0.0382690732250581,0.0539991134261476,0.3206261114942937,0.5470219520400702,0.0317972326846919,17.015372401511158,0.8164792080659068,320.0024340334,318.27405549299,0.3977607483527744,0.6245876517722565,0.0,0.0,0.27,0.3462954865095246,1.470306,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1981.0,23.3,85.1,0.0,3.0,0.02309,0.0045199999585747,5.1,0.0,3.0,50.0,3.4,5.1,9.3,0.0,0.0,0.0,0.0,73
672r,17.590266958820198,0.0380520323598173,5000.0,0.0513,,11.915749433053712,25.32190078948835,43.54167693893069,268.2409126853486,268.256872333286,54.690371479334615,58.87605766717408,25.36064125993953,27.8795083004366,0.4818489288564171,-1.7921383048814394,-0.3328959568778975,-0.0990767848106671,0.1468208283185959,2.8139189449613,0.1939432618072455,0.002423199967613,0.0137614678899082,0.051552847485422,0.0531926865077329,0.2654836494893966,0.3419849766585784,0.0477018616384826,22.556851550979964,0.6298415493806695,319.1883492430238,321.1850581308114,0.1006235767618294,0.3360057976647002,1.0,0.0,0.27,0.3462954865095246,1.3377382,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,7960.0,19.3,412.9,0.0,3.0,0.02046,0.0022700000554323,9.0,0.0,3.0,50.0,4.6,9.0,18.7,0.0,0.0,0.0,0.0,672
226r,199.64567380650868,4.648088363844623,5000.0,0.0254,,4.537024313925327,10.406142490619215,20.38569568623604,101.25081634307558,102.23004248220712,24.505438075970797,41.29248130295295,11.65308658964731,18.280167300827102,0.5730297817567693,-1.829520564391364,0.1443551708192236,-0.014003874511198,0.2101504057645797,3.26277215100962,0.0518969615984737,0.0418583726095871,0.0093457943925233,0.0,0.0148983234608922,0.0352039708376314,0.2536419384687211,0.134970341806161,14.116494257476171,0.9285965088994834,320.157167954206,319.9820779297335,0.7262363639269902,3.0207286519335352,0.0,0.0,0.27,0.3462954865095246,1.0918326,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1342.0,12.8,104.5,0.0,3.0,0.03372,0.0053699999116361,6.3,0.0,3.0,50.0,3.6,6.3,18.0,0.0,0.0,0.0,0.0,226
579r,157.82993565086872,14.524130926768194,5000.0,0.0898,,2.522754067708654,4.732631294991597,7.980636673959697,81.31823861036207,81.20741488758414,10.106830516727142,11.704693214809508,4.98830171346389,5.826106653048372,0.4670010118811369,-1.6188146297744777,-0.526506452754659,-0.0896842317763268,0.4489006698131561,2.5008131224243986,0.071511171795712,0.0858449412311228,0.0,0.0,0.1436061772048543,0.1386941284061458,0.2772694399981705,0.5050165979771538,4.804613535666412,1.06300702129153,320.61938084665826,319.8415303077038,0.4542983930957969,2.0532062134870763,0.0,0.0,0.27,0.3462954865095246,1.4218534,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,696.0,21.8,32.0,0.0,3.0,0.03412,0.0032599999103695,10.5,0.0,3.0,50.0,4.1,10.5,49.7,0.0,0.0,0.0,0.0,579
544r,319.21601948578734,10.02023116032148,5000.0,0.0684,,5.12268990412814,10.966183581814514,21.15456026127803,88.86465014083441,84.67360455775383,27.776301646915,35.391467748633296,11.426314866706296,18.39707625334134,0.5007923367839451,-1.5740647231251512,-0.3902510797937424,-0.0500105830982904,0.2357441186904907,3.0795296746343643,0.1187056836044277,0.023029006308698,0.0158730158730158,0.0,0.2228745022986145,0.0528494295882015,0.3040416571540131,0.1524163501056186,16.631555884105225,0.504435589522302,316.96342573563027,317.65857868606844,0.8051708170573919,0.5391084093952837,0.0,0.0,0.27,0.3462954865095246,1.426676,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1341.0,21.9,61.2,0.0,3.0,0.03305,0.0032299999147653,10.2,0.0,3.0,50.0,4.4,10.2,30.0,0.0,0.0,0.0,0.0,544
